response_id,config,post_index,true_label,predicted,full_answer,retrieved_chunks,c2_relevant,c2_note,c3_relevant,c3_note
Phase 3: Few-shot + Scoped-Hybrid Few-shot (Curated+Scoped)-10,Hybrid Few-shot (Curated+Scoped),10,depression,depression,"Label: depression  
Evidence: [3] (Depressive episode — Essential Features): ""The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or absence of symptoms should be made relative to typical functioning of the individual. Affective cluster • Depressed mood as reported by the individual (e.g. feeling down, sad) or as observed (e.g. tearful, defeated appearance) (Note: in children and adolescents depressed mood can manifest as irritability.) • Markedly diminished interest or pleasure in activities, especially those normally found to be enjoyable to the individual (Note: this may include a reduction in sexual desire.) Cognitive-behavioural cluster • Reduced ability to concentrate and sustain attention on tasks, or marked indecisiveness • Beliefs of low self-worth or excessive and inappropriate guilt that may be manifestly delusional (Note: this item should not be considered present if guilt or self-reproach is exclusively about being depressed.) • Hopelessness about the future • Recurrent thoughts of death (not just fear of dying), recurrent suicidal ideation (with or without a specific plan), or evidence of attempted suicide""  
Justification: The post describes persistent feelings of being trapped, constant stress, and a sense of hopelessness, which align with the essential features of a depressive episode. The individual exhibits marked diminished interest in activities, recurrent thoughts of death, and recurrent suicidal ideation, all of which are consistent with the diagnostic criteria for a depressive episode.","[1] Hypomanic episode — Essential Features: • Both of the following symptoms occur concurrently and persist for most of the day, nearly every day, for at least several days. • Persistent elevation of mood or increased irritability is observable or reported, and represents a significant change from the individual’s usual range of moods (e.g. t
---
[2] Hypomanic episode — Boundary with Normality: • Hypomanic episodes are often difficult to distinguish from normal periods of elevated mood – for example, related to positive life events – particularly given that hypomanic episodes are not associated with significant functional impairment. In order to be considered a hypomanic episode, the sympt
---
[3] Depressive episode — Essential Features: • The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or abse
---
[4] Depressive episode — Boundary with Normality: • Some depression of mood is a normal reaction to severe adverse life events and problems (e.g. divorce, job loss), and is common in the community. A depressive episode is differentiated from this common experience by the severity, range and duration of symptoms. If the diagnostic requirements for a
---
[5] Dysthymic disorder — Essential Features: • Persistent depressed mood (i.e. lasting 2 years or more), for most of the day, for more days than not, as reported by the individual (e.g. feeling down, sad) or as observed (e.g. tearful, defeated appearance), is required for diagnosis. In children and adolescents depressed mood can manifest as pe",,,,
Phase 3: Few-shot + Scoped-Hybrid Few-shot (Curated+Scoped)-11,Hybrid Few-shot (Curated+Scoped),11,depression,depression,"Label: depression
Evidence: [3] (Dysthymic disorder — Essential Features) says: ""Persistent depressed mood (i.e. lasting 2 years or more), for most of the day, for more days than not, as reported by the individual (e.g. feeling down, sad) or as observed (e.g. tearful, defeated appearance), is required for diagnosis. In children and adolescents depressed mood can manifest as pervasive irritability. The depressed mood is accompanied by additional symptoms typically seen in a depressive episode, though these may be milder in form. Examples include: markedly diminished interest or pleasure in activities, reduced concentration and attention, or indecisiveness, low self-worth, or excessive or inappropriate guilt, hopelessness about the future, disturbed sleep or increased sleep, diminished or increased appetite, low energy or fatigue. During the first 2 years of the disorder, there has never been a 2-week period during which the number and duration of symptoms were sufficient to meet the diagnostic requirements for a depressive episode. While brief symptom-free intervals during the period of persistent depressed mood are consistent with the diagnosis, there have never been any prolonged symptom-free periods (e.g. lasting 2 months or more) since the onset of the disorder. There is no history of manic, mixed or hypomanic episodes, which would indicate the presence of a bipolar or related disorder. The symptoms are not a manifestation""
Justification: The post describes a persistent sense of depression, questioning one's identity, and a lack of interest in activities, which aligns with the essential features of dysthymic disorder. The symptoms described in the evidence include a persistent depressed mood, reduced interest in activities, and hopelessness, which are consistent with the diagnostic criteria for dysthymic disorder.","[1] Cyclothymic disorder — Essential Features: • Mood instability over an extended period of time (i.e. 2 years or more) characterized by numerous hypomanic and depressive periods is required for diagnosis. (In children and adolescents depressed mood can manifest as pervasive irritability.) Hypomanic periods may or may not have been sufficiently
---
[2] Cyclothymic disorder — Boundary with Normality: • Cyclothymic disorder is distinguished from normal variations in mood by a history of distress or difficulty functioning due to repeated occurrences of mood disturbance.
---
[3] Dysthymic disorder — Essential Features: • Persistent depressed mood (i.e. lasting 2 years or more), for most of the day, for more days than not, as reported by the individual (e.g. feeling down, sad) or as observed (e.g. tearful, defeated appearance), is required for diagnosis. In children and adolescents depressed mood can manifest as pe
---
[4] Dysthymic disorder — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity, range and duration of symptoms. Assessment of the presence or absence of signs or symptoms should b
---
[5] Depressive episode — Essential Features: • The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or abse",,,,
Phase 3: Few-shot + Scoped-Hybrid Few-shot (Curated+Scoped)-12,Hybrid Few-shot (Curated+Scoped),12,depression,suicidal,"Label: suicidal  
Evidence: [3] (Depressive episode — Essential Features): ""The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Affective cluster • Depressed mood as reported by the individual (e.g. feeling down, sad) or as observed (e.g. tearful, defeated appearance) (Note: in children and adolescents depressed mood can manifest as irritability.)""  
Justification: The post contains explicit mention of suicidal ideation (""I will not be remembered for anything and Ill die as nothing =)""), which aligns with the diagnostic criteria for a depressive episode. The statement reflects a persistent and severe preoccupation with suicide, indicating a significant impairment in functioning and a lack of ability to cope with the situation, consistent with the essential features of a depressive episode.","[1] Depressive episode — Essential Features: suicidal ideation (with or without a specific plan), or evidence of attempted suicide Mood disorders 213 Neurovegetative cluster • Significantly disrupted sleep (delayed sleep onset, increased frequency of waking during the night, or early morning awakening) or excessive sleep • Significant change i
---
[2] Depressive episode — Boundary with Normality: • Some depression of mood is a normal reaction to severe adverse life events and problems (e.g. divorce, job loss), and is common in the community. A depressive episode is differentiated from this common experience by the severity, range and duration of symptoms. If the diagnostic requirements for a
---
[3] Depressive episode — Essential Features: • The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or abse
---
[4] Prolonged grief disorder — Essential Features: • A history of bereavement following the death of a partner, parent, child or other person close to the bereaved is required for diagnosis. Disorders specifically associated with stress | Prolonged grief disorder Disorders specifically associated with stress 349 • A persistent and pervasive grief re
---
[5] Prolonged grief disorder — Boundary with Normality: • An individual experiencing a grief reaction that is within a normative period given their cultural and religious context is considered to be experiencing normal bereavement, and should not be assigned a diagnosis of prolonged grief disorder. It is often important to consider whether other people w",,,,
Phase 3: Few-shot + Scoped-Hybrid Few-shot (Curated+Scoped)-13,Hybrid Few-shot (Curated+Scoped),13,depression,suicidal,"Label: suicidal  
Evidence: ICD-11 chunk [5] says: ""suicidal ideation (with or without a specific plan), or evidence of attempted suicide""  
Justification: The post mentions ""suicidal ideation"" and ""evidence of attempted suicide"" which aligns with the diagnostic criteria for a depressive episode involving suicidal ideation or evidence of attempted suicide, as outlined in ICD-11 chunk [5].","[1] Depressive episode — Essential Features: • The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or abse
---
[2] Depressive episode — Boundary with Normality: • Some depression of mood is a normal reaction to severe adverse life events and problems (e.g. divorce, job loss), and is common in the community. A depressive episode is differentiated from this common experience by the severity, range and duration of symptoms. If the diagnostic requirements for a
---
[3] Dysthymic disorder — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity, range and duration of symptoms. Assessment of the presence or absence of signs or symptoms should b
---
[4] Dysthymic disorder — Essential Features: • Persistent depressed mood (i.e. lasting 2 years or more), for most of the day, for more days than not, as reported by the individual (e.g. feeling down, sad) or as observed (e.g. tearful, defeated appearance), is required for diagnosis. In children and adolescents depressed mood can manifest as pe
---
[5] Depressive episode — Essential Features: suicidal ideation (with or without a specific plan), or evidence of attempted suicide Mood disorders 213 Neurovegetative cluster • Significantly disrupted sleep (delayed sleep onset, increased frequency of waking during the night, or early morning awakening) or excessive sleep • Significant change i",,,,
Phase 3: Few-shot + Scoped-Hybrid Few-shot (Curated+Scoped)-14,Hybrid Few-shot (Curated+Scoped),14,depression,normal,"Label: normal
Evidence: [3] (Prolonged grief disorder — Boundary with Normality) says: ""An individual experiencing a grief reaction that is within a normative period given their cultural and religious context is considered to be experiencing normal bereavement, and should not be assigned a diagnosis of prolonged grief disorder. It is often important to consider whether other people who share the bereaved person’s cultural or religious perspective (e.g. family, friends, community) regard the response to the loss or duration of the reaction as abnormal.""
Justification: The post expresses anxiety about a mother's surgery and a sense of despair but does not indicate a persistent and pervasive grief response that exceeds normal expectations. The statement is emotionally charged but does not meet the criteria for prolonged grief disorder as defined in the ICD-11.","[1] Hypomanic episode — Essential Features: • Both of the following symptoms occur concurrently and persist for most of the day, nearly every day, for at least several days. • Persistent elevation of mood or increased irritability is observable or reported, and represents a significant change from the individual’s usual range of moods (e.g. t
---
[2] Hypomanic episode — Boundary with Normality: • Hypomanic episodes are often difficult to distinguish from normal periods of elevated mood – for example, related to positive life events – particularly given that hypomanic episodes are not associated with significant functional impairment. In order to be considered a hypomanic episode, the sympt
---
[3] Prolonged grief disorder — Essential Features: • A history of bereavement following the death of a partner, parent, child or other person close to the bereaved is required for diagnosis. Disorders specifically associated with stress | Prolonged grief disorder Disorders specifically associated with stress 349 • A persistent and pervasive grief re
---
[4] Prolonged grief disorder — Boundary with Normality: • An individual experiencing a grief reaction that is within a normative period given their cultural and religious context is considered to be experiencing normal bereavement, and should not be assigned a diagnosis of prolonged grief disorder. It is often important to consider whether other people w",,,,
Phase 3: Few-shot + Scoped-Hybrid Few-shot (Curated+Scoped)-15,Hybrid Few-shot (Curated+Scoped),15,depression,depression,"Label: depression  
Evidence: [1] (Depressive episode — Essential Features) says: ""The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or absence of symptoms should be made relative to typical functioning of the individual. Affective cluster • Depressed mood as reported by the individual (e.g. feeling down, sad) or as observed (e.g. tearful, defeated appearance) (Note: in children and adolescents depressed mood can manifest as irritability.) • Markedly diminished interest or pleasure in activities, especially those normally found to be enjoyable to the individual (Note: this may include a reduction in sexual desire.) Cognitive-beavioural cluster • Reduced ability to concentrate and sustain attention on tasks, or marked indecisiveness • Beliefs of low self-worth or excessive and inappropriate guilt that may be manifestly delusional (Note: this item should not be considered present if guilt or self-reproach is exclusively about being depressed.) • Hopelessness about the future • Recurrent thoughts of death (not just fear of dying), recurrent suicidal ideation (with or without a specific plan), or evidence of attempted suicide Mood disorders 213 Neurovegetative cluster • Significantly disrupted sleep (delayed sleep onset, increased frequency of waking during the night, or early morning)""  
Justification: The post describes a pervasive sense of hopelessness, a lack of motivation, and a belief that life has no meaning, which aligns with the essential features of a depressive episode. The individual has expressed recurrent thoughts of death and suicidal ideation, which are consistent with the diagnostic criteria for a depressive episode.","[1] Depressive episode — Essential Features: • The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or abse
---
[2] Depressive episode — Boundary with Normality: • Some depression of mood is a normal reaction to severe adverse life events and problems (e.g. divorce, job loss), and is common in the community. A depressive episode is differentiated from this common experience by the severity, range and duration of symptoms. If the diagnostic requirements for a
---
[3] Dysthymic disorder — Essential Features: • Persistent depressed mood (i.e. lasting 2 years or more), for most of the day, for more days than not, as reported by the individual (e.g. feeling down, sad) or as observed (e.g. tearful, defeated appearance), is required for diagnosis. In children and adolescents depressed mood can manifest as pe
---
[4] Dysthymic disorder — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity, range and duration of symptoms. Assessment of the presence or absence of signs or symptoms should b
---
[5] Mixed depressive and anxiety disorder — Essential Features: • The presence of both depressive and anxiety symptoms for most of the time during a period of 2 weeks or more is required for diagnosis. Mood disorders 259 • Depressive symptoms include depressed mood or markedly diminished interest or pleasure in activities. • There are multiple anxiety symptoms, ",,,,
Phase 3: Few-shot + Scoped-Hybrid Few-shot (Curated+Scoped)-16,Hybrid Few-shot (Curated+Scoped),16,depression,depression,"Label: depression  
Evidence: [2] (Prolonged grief disorder — Essential Features) says: ""A persistent and pervasive grief response is characterized by longing for the deceased or persistent preoccupation with the deceased, accompanied by intense emotional pain. This may be manifested in experiences such as sadness, guilt, anger, denial, blame, difficulty accepting the death, the individual feeling that they have lost a part of themselves, an inability to experience positive mood, emotional numbness and difficulty in engaging with social or other activities.""  
Justification: The post describes a deep emotional pain, longing, and difficulty in engaging with social interactions, which aligns with the essential features of prolonged grief disorder. The individual is experiencing a persistent and pervasive grief response, as described in the ICD-11 text.","[1] Prolonged grief disorder — Boundary with Normality: • An individual experiencing a grief reaction that is within a normative period given their cultural and religious context is considered to be experiencing normal bereavement, and should not be assigned a diagnosis of prolonged grief disorder. It is often important to consider whether other people w
---
[2] Prolonged grief disorder — Essential Features: • A history of bereavement following the death of a partner, parent, child or other person close to the bereaved is required for diagnosis. Disorders specifically associated with stress | Prolonged grief disorder Disorders specifically associated with stress 349 • A persistent and pervasive grief re
---
[3] Hypomanic episode — Essential Features: • Both of the following symptoms occur concurrently and persist for most of the day, nearly every day, for at least several days. • Persistent elevation of mood or increased irritability is observable or reported, and represents a significant change from the individual’s usual range of moods (e.g. t
---
[4] Hypomanic episode — Boundary with Normality: • Hypomanic episodes are often difficult to distinguish from normal periods of elevated mood – for example, related to positive life events – particularly given that hypomanic episodes are not associated with significant functional impairment. In order to be considered a hypomanic episode, the sympt
---
[5] Borderline pattern — Essential Features: of interpersonal dysfunction across various contexts and relationships (e.g. romantic relationships, school/work, parent-child, family, friendships, peer contexts) • Interest in engaging in relationships with others • Ability to understand and appreciate others’ perspectives • Ability to develop and",,,,
Phase 3: Few-shot + Scoped-Hybrid Few-shot (Curated+Scoped)-17,Hybrid Few-shot (Curated+Scoped),17,depression,depression,"Label: depression
Evidence: [1] (Depressive episode — Essential Features) says: ""The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present.""
Justification: The post describes persistent suicidal thoughts, a sense of loss of identity, and a deep sense of depression, which aligns with the essential features of a depressive episode. The individual is experiencing significant emotional distress and a lack of interest in activities, which are key indicators of depression as defined in ICD-11.","[1] Depressive episode — Essential Features: • The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or abse
---
[2] Depressive episode — Boundary with Normality: • Some depression of mood is a normal reaction to severe adverse life events and problems (e.g. divorce, job loss), and is common in the community. A depressive episode is differentiated from this common experience by the severity, range and duration of symptoms. If the diagnostic requirements for a
---
[3] Cyclothymic disorder — Essential Features: • Mood instability over an extended period of time (i.e. 2 years or more) characterized by numerous hypomanic and depressive periods is required for diagnosis. (In children and adolescents depressed mood can manifest as pervasive irritability.) Hypomanic periods may or may not have been sufficiently
---
[4] Cyclothymic disorder — Boundary with Normality: • Cyclothymic disorder is distinguished from normal variations in mood by a history of distress or difficulty functioning due to repeated occurrences of mood disturbance.
---
[5] Mixed depressive and anxiety disorder — Essential Features: • The presence of both depressive and anxiety symptoms for most of the time during a period of 2 weeks or more is required for diagnosis. Mood disorders 259 • Depressive symptoms include depressed mood or markedly diminished interest or pleasure in activities. • There are multiple anxiety symptoms, ",,,,
Phase 3: Few-shot + Scoped-Hybrid Few-shot (Curated+Scoped)-18,Hybrid Few-shot (Curated+Scoped),18,depression,normal,"Label: normal  
Evidence: ICD-11 chunk [3] says: ""Increased activity or a subjective experience of increased energy is present, and represents a significant change from the individual’s typical level.""  
Justification: The post does not mention any symptoms of depression or suicidal ideation. The content is positive, describing a feeling of laughter and enjoyment, and does not indicate any distressing or indicative of a mental health condition.","[1] Hypomanic episode — Essential Features: • Both of the following symptoms occur concurrently and persist for most of the day, nearly every day, for at least several days. • Persistent elevation of mood or increased irritability is observable or reported, and represents a significant change from the individual’s usual range of moods (e.g. t
---
[2] Hypomanic episode — Boundary with Normality: • Hypomanic episodes are often difficult to distinguish from normal periods of elevated mood – for example, related to positive life events – particularly given that hypomanic episodes are not associated with significant functional impairment. In order to be considered a hypomanic episode, the sympt
---
[3] Manic episode — Essential Features: • Both of the following features occur concurrently and persist for most of the day, nearly every day, during a period of at least 1 week, unless shortened by a treatment intervention. • An extreme mood state is observable or reported, characterized by euphoria, irritability or expansiveness that re
---
[4] Manic episode — Boundary with Normality: • Periods of euphoric or irritable mood that are entirely contextually appropriate (e.g. euphoria after winning a lottery) should not be considered as meeting the mood component of the diagnostic requirements for a manic episode.
---
[5] Cyclothymic disorder — Essential Features: • Mood instability over an extended period of time (i.e. 2 years or more) characterized by numerous hypomanic and depressive periods is required for diagnosis. (In children and adolescents depressed mood can manifest as pervasive irritability.) Hypomanic periods may or may not have been sufficiently",,,,
Phase 3: Few-shot + Scoped-Hybrid Few-shot (Curated+Scoped)-19,Hybrid Few-shot (Curated+Scoped),19,depression,suicidal,"Label: suicidal  
Evidence: [3] (Depressive episode — Essential Features): • suicidal ideation (with or without a specific plan), or evidence of attempted suicide  
Justification: The post contains explicit mention of suicidal ideation and the desire to commit suicide, which aligns with the diagnostic criteria for a depressive episode as outlined in ICD-11. The text reflects a clear intent to end one's life, which is a key component of the diagnostic criteria for a depressive episode.","[1] Depressive episode — Essential Features: • The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or abse
---
[2] Depressive episode — Boundary with Normality: • Some depression of mood is a normal reaction to severe adverse life events and problems (e.g. divorce, job loss), and is common in the community. A depressive episode is differentiated from this common experience by the severity, range and duration of symptoms. If the diagnostic requirements for a
---
[3] Depressive episode — Essential Features: suicidal ideation (with or without a specific plan), or evidence of attempted suicide Mood disorders 213 Neurovegetative cluster • Significantly disrupted sleep (delayed sleep onset, increased frequency of waking during the night, or early morning awakening) or excessive sleep • Significant change i
---
[4] Dysthymic disorder — Essential Features: since the onset of the disorder. • There is no history of manic, mixed or hypomanic episodes, which would indicate the presence of a bipolar or related disorder. • The symptoms are not a manifestation of another medical condition (e.g. hypothyroidism), and are not due to the effects of a substance o
---
[5] Dysthymic disorder — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity, range and duration of symptoms. Assessment of the presence or absence of signs or symptoms should b",,,,
Phase 3: Few-shot + Scoped-Hybrid Few-shot (Curated+Scoped)-20,Hybrid Few-shot (Curated+Scoped),20,normal,suicidal,"Label: suicidal
Evidence: [11] (Specific phobia — Boundary with Normality): • ""I don't see the point in living anymore. I've been thinking about ending it.""","[1] Generalized anxiety disorder — Boundary with Normality: • Anxiety and worry are normal emotional/cognitive states that commonly occur when people are under stress. At optimal levels, anxiety and worry may help to direct problem- solving efforts, focus attention adaptively and increase alertness. Normal anxiety and worry are usually sufficiently self-regu
---
[2] Generalized anxiety disorder — Essential Features: • Marked symptoms of anxiety are required for diagnosis, manifested in either: • general apprehensiveness that is not restricted to any particular environmental circumstance (i.e. “free-floating anxiety”); or • excessive worry (apprehensive expectation) about negative events occurring in several dif
---
[3] Panic disorder — Boundary with Normality: • Panic attacks are common in the general population, particularly in response to anxiety- provoking life events. Panic attacks in response to real threats to an individual’s physical or psychological integrity are considered part of the normative continuum of reactions, and a diagnosis is not warra
---
[4] Panic disorder — Essential Features: • Recurrent panic attacks, which are discrete episodes of intense fear or apprehension characterized by the rapid and concurrent onset of several characteristic symptoms, are required for diagnosis. These symptoms may include, but are not limited to, the following: • palpitations or increased heart 
---
[5] Specific phobia — Boundary with Normality: • In children and adolescents, some fears may be part of normal development (e.g. a young child who is afraid of dogs). Specific phobia should only be diagnosed if the fear or anxiety is excessive in comparison to that of other individuals at a similar developmental level.",,,,
Phase 3: Few-shot + Scoped-Hybrid Few-shot (Curated+Scoped)-21,Hybrid Few-shot (Curated+Scoped),21,normal,suicidal,"Label: suicidal|depression|normal
Evidence: ICD-11 chunk [1] says: ""The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present.""
Justification: The post mentions laying in bed for seven hours and not being able to sleep, which could indicate persistent depressive symptoms. The mention of not being able to sleep and the prolonged duration of this situation may suggest a depressive episode, but the post does not explicitly mention suicidal ideation or a specific plan. However, the context of prolonged sleeplessness and the individual's struggle with sleep could be indicative of a depressive episode, though the exact classification requires further clinical assessment.","[1] Depressive episode — Essential Features: • The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or abse
---
[2] Depressive episode — Boundary with Normality: • Some depression of mood is a normal reaction to severe adverse life events and problems (e.g. divorce, job loss), and is common in the community. A depressive episode is differentiated from this common experience by the severity, range and duration of symptoms. If the diagnostic requirements for a
---
[3] Dysthymic disorder — Essential Features: • Persistent depressed mood (i.e. lasting 2 years or more), for most of the day, for more days than not, as reported by the individual (e.g. feeling down, sad) or as observed (e.g. tearful, defeated appearance), is required for diagnosis. In children and adolescents depressed mood can manifest as pe
---
[4] Dysthymic disorder — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity, range and duration of symptoms. Assessment of the presence or absence of signs or symptoms should b
---
[5] Depressive episode — Essential Features: suicidal ideation (with or without a specific plan), or evidence of attempted suicide Mood disorders 213 Neurovegetative cluster • Significantly disrupted sleep (delayed sleep onset, increased frequency of waking during the night, or early morning awakening) or excessive sleep • Significant change i",,,,
Phase 3: Few-shot + Scoped-Hybrid Few-shot (Curated+Scoped)-22,Hybrid Few-shot (Curated+Scoped),22,normal,depression,"Label: depression  
Evidence: [1] says: ""Significantly disrupted sleep (delayed sleep onset, increased frequency of waking during the night, or early morning awakening) or excessive sleep • Significant change in appetite (diminished or increased) or significant weight change (gain or loss) • Psychomotor agitation or retardation (observable by others, not merely subjective feelings of restlessness or being slowed down) • Reduced energy, fatigue or marked tiredness following the expenditure of only a minimum of effort • The symptoms are not better accounted for by bereavement.""  
Justification: The post mentions fear of not taking care of a ""fa.."" which implies a sense of overwhelm and inability to maintain basic self-care, aligning with the ICD-11 criteria for depression, particularly the presence of reduced energy and marked tiredness following minimal effort.","[1] Depressive episode — Essential Features: suicidal ideation (with or without a specific plan), or evidence of attempted suicide Mood disorders 213 Neurovegetative cluster • Significantly disrupted sleep (delayed sleep onset, increased frequency of waking during the night, or early morning awakening) or excessive sleep • Significant change i
---
[2] Depressive episode — Boundary with Normality: • Some depression of mood is a normal reaction to severe adverse life events and problems (e.g. divorce, job loss), and is common in the community. A depressive episode is differentiated from this common experience by the severity, range and duration of symptoms. If the diagnostic requirements for a
---
[3] Prolonged grief disorder — Essential Features: • A history of bereavement following the death of a partner, parent, child or other person close to the bereaved is required for diagnosis. Disorders specifically associated with stress | Prolonged grief disorder Disorders specifically associated with stress 349 • A persistent and pervasive grief re
---
[4] Prolonged grief disorder — Boundary with Normality: • An individual experiencing a grief reaction that is within a normative period given their cultural and religious context is considered to be experiencing normal bereavement, and should not be assigned a diagnosis of prolonged grief disorder. It is often important to consider whether other people w
---
[5] Depressive episode — Boundary with Normality: a depressive episode can be superimposed on normal grief. The presence of a depressive episode during a period of bereavement is suggested by persistence of constant depressive symptoms 1 month or more following the loss (i.e. there are no periods of positive mood or enjoyment of activities); severe",,,,
Phase 3: Few-shot + Scoped-Hybrid Few-shot (Curated+Scoped)-23,Hybrid Few-shot (Curated+Scoped),23,normal,normal,"Label: normal  
Evidence: [1] says: ""Exposure to an event or situation (either short- or long-lasting) of an extremely threatening or horrific nature is required for diagnosis. Such events include, but are not limited to, directly experiencing natural or human-made disasters, combat, serious accidents, torture, sexual violence, terrorism; assault, acute life-threatening illness (e.g. a heart attack); witnessing the threatened or actual injury or death of others in a sudden, unexpected, or violent manner; and learning about the sudden, unexpected or violent death of a loved one.""  
Justification: The post describes a physical injury (sprained leg, pus, stomach pain) but does not mention any threatening or horrific event, nor does it indicate a psychological distress response. The content is neutral and does not suggest a suicidal ideation or significant emotional distress.","[1] Disorder specifically associated with stress, unspecified — Essential Features: • Exposure to an event or situation (either short- or long-lasting) of an extremely threatening or horrific nature is required for diagnosis. Such events include, but are not limited to, directly experiencing natural or human-made disasters, combat, serious accidents, torture, Disorders specifically
---
[2] Post-traumatic stress disorder — Essential Features: • Exposure to an event or situation (either short- or long-lasting) of an extremely threatening or horrific nature is required for diagnosis. Such events include, but are not limited to, directly experiencing natural or human-made disasters, combat, serious accidents, torture, sexual violence, terro
---
[3] Post-traumatic stress disorder — Boundary with Normality: • A history of exposure to an event or situation of an extremely threatening or horrific nature does not in itself indicate the presence of post-traumatic stress disorder. Many people experience such stressors without developing a disorder. Rather, the presentation must meet all diagnostic requireme
---
[4] Agoraphobia — Essential Features: • Marked and excessive fear or anxiety that occurs in, or in anticipation of, multiple situations where escape might be difficult or help might not be available is required for diagnosis. Examples include using public transportation, or being in crowds, outside the home alone, in shops or theatres, 
---
[5] Agoraphobia — Boundary with Normality: • Individuals may exhibit transient avoidance behaviours in the context of normal development or in periods of increased stress. These behaviours are differentiated from agoraphobia because they are limited in duration and do not lead to significant impact on functioning. • Individuals with disabili",,,,
