response_id,config,post_index,true_label,predicted,full_answer,retrieved_chunks,c2_relevant,c2_note,c3_relevant,c3_note
Phase 3: Few-shot-Few-shot-10,Few-shot,10,depression,depression,"Label: depression  
Evidence: ICD-11 chunk [1] says: ""The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or absence of symptoms should be made relative to typical functioning of the individual.""  
Justification: The post describes persistent feelings of being trapped, stress, and a desire to sleep but not being able to, which aligns with the criteria for a mood disorder. The mention of depression as a ""borderline flaring up"" and the persistent emotional distress supports the diagnosis of depression.","[1] Mood disorder, unspecified — Essential Features: • The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or abse
---
[2] Dysthymic disorder — Essential Features: since the onset of the disorder. • There is no history of manic, mixed or hypomanic episodes, which would indicate the presence of a bipolar or related disorder. • The symptoms are not a manifestation of another medical condition (e.g. hypothyroidism), and are not due to the effects of a substance o
---
[3] Dysthymic disorder — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity, range and duration of symptoms. Assessment of the presence or absence of signs or symptoms should b
---
[4] Cyclothymic disorder — Essential Features: • Mood instability over an extended period of time (i.e. 2 years or more) characterized by numerous hypomanic and depressive periods is required for diagnosis. (In children and adolescents depressed mood can manifest as pervasive irritability.) Hypomanic periods may or may not have been sufficiently
---
[5] Cyclothymic disorder — Boundary with Normality: • Cyclothymic disorder is distinguished from normal variations in mood by a history of distress or di&culty functioning due to repeated occurrences of mood disturbance.",,,,
Phase 3: Few-shot-Few-shot-11,Few-shot,11,depression,depression,"Label: depression  
Evidence: ICD-11 chunk [1] says: ""The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present.""  
Justification: The post describes a persistent struggle with self-identity and emotional distress, indicating a depressive episode. The mention of writing a song to express oneself and the ongoing questioning of one's identity aligns with the criteria for depression, particularly the affective cluster symptoms of diminished interest, emotional distress, and persistent negative self-perception.","[1] Mood disorder, unspecified — Essential Features: • The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or abse
---
[2] Dysthymic disorder — Essential Features: since the onset of the disorder. • There is no history of manic, mixed or hypomanic episodes, which would indicate the presence of a bipolar or related disorder. • The symptoms are not a manifestation of another medical condition (e.g. hypothyroidism), and are not due to the effects of a substance o
---
[3] Dysthymic disorder — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity, range and duration of symptoms. Assessment of the presence or absence of signs or symptoms should b
---
[4] Cyclothymic disorder — Essential Features: • Mood instability over an extended period of time (i.e. 2 years or more) characterized by numerous hypomanic and depressive periods is required for diagnosis. (In children and adolescents depressed mood can manifest as pervasive irritability.) Hypomanic periods may or may not have been sufficiently
---
[5] Cyclothymic disorder — Boundary with Normality: • Cyclothymic disorder is distinguished from normal variations in mood by a history of distress or di&culty functioning due to repeated occurrences of mood disturbance.",,,,
Phase 3: Few-shot-Few-shot-12,Few-shot,12,depression,suicidal,"Label: suicidal  
Evidence: ICD-11 chunk [1] says: ""suicidal ideation (with or without a specific plan), or evidence of attempted suicide""  
Justification: The post contains suicidal ideation (""I will not be remembered for anything and Ill die as nothing =)"") which aligns with the diagnostic criteria for suicidal ideation as specified in ICD-11 chunk [1].","[1] Mood disorder, unspecified — Essential Features: suicidal ideation (with or without a specific plan), or evidence of attempted suicide Mood disorders 213 Neurovegetative cluster • Significantly disrupted sleep (delayed sleep onset, increased frequency of waking during the night, or early morning awakening) or excessive sleep • Significant change i
---
[2] Mood disorder, unspecified — Boundary with Normality: • Some depression of mood is a normal reaction to severe adverse life events and problems (e.g. divorce, job loss), and is common in the community. A depressive episode is differentiated from this common experience by the severity, range and duration of symptoms. If the diagnostic requirements for a",,,,
Phase 3: Few-shot-Few-shot-13,Few-shot,13,depression,normal,"Label: normal  
Evidence: ICD-11 chunk [1] says: ""suicidal ideation (with or without a specific plan), or evidence of attempted suicide""  
Justification: The post does not contain any mention of suicidal ideation, a specific plan, or attempted suicide. It discusses a mistake and a desire to avoid causing harm to others, but does not indicate a desire to die or a plan to commit suicide. The language is reflective of regret and a desire to improve someone else's life, which is consistent with normal behavior.","[1] Mood disorder, unspecified — Essential Features: suicidal ideation (with or without a specific plan), or evidence of attempted suicide Mood disorders 213 Neurovegetative cluster • Significantly disrupted sleep (delayed sleep onset, increased frequency of waking during the night, or early morning awakening) or excessive sleep • Significant change i
---
[2] Dysthymic disorder — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity, range and duration of symptoms. Assessment of the presence or absence of signs or symptoms should b
---
[3] Dysthymic disorder — Essential Features: • Persistent depressed mood (i.e. lasting 2 years or more), for most of the day, for more days than not, as reported by the individual (e.g. feeling down, sad) or as observed (e.g. tearful, defeated appearance), is required for diagnosis. In children and adolescents depressed mood can manifest as pe
---
[4] Mood disorder, unspecified — Boundary with Normality: • Some depression of mood is a normal reaction to severe adverse life events and problems (e.g. divorce, job loss), and is common in the community. A depressive episode is differentiated from this common experience by the severity, range and duration of symptoms. If the diagnostic requirements for a",,,,
Phase 3: Few-shot-Few-shot-14,Few-shot,14,depression,normal,"Label: normal  
Evidence: ICD-11 chunk [1] says: ""Persistent preoccupation or fear about the possibility of having one or more serious, progressive or life-threatening illnesses is required for diagnosis.""  
Justification: The post expresses anxiety about cancer but does not show any signs of suicidal ideation, depression, or significant impairment. The anxiety is situational and does not meet the diagnostic criteria for any mental disorder as outlined in the ICD-11.","[1] Hypochondriasis (health anxiety disorder) — Essential Features: • Persistent preoccupation or fear about the possibility of having one or more serious, progressive or life-threatening illnesses is required for diagnosis. • The preoccupation is accompanied by either: • repetitive and excessive health-related behaviours, such as repeatedly checking of the body for
---
[2] Post-traumatic stress disorder — Essential Features: • Exposure to an event or situation (either short- or long-lasting) of an extremely threatening or horrific nature is required for diagnosis. Such events include, but are not limited to, directly experiencing natural or human-made disasters, combat, serious accidents, torture, sexual violence, terro
---
[3] Post-traumatic stress disorder — Boundary with Normality: • A history of exposure to an event or situation of an extremely threatening or horrific nature does not in itself indicate the presence of post-traumatic stress disorder. Many people experience such stressors without developing a disorder. Rather, the presentation must meet all diagnostic requireme
---
[4] Generalized anxiety disorder — Boundary with Normality: • Anxiety and worry are normal emotional/cognitive states that commonly occur when people are under stress. At optimal levels, anxiety and worry may help to direct problem- solving efforts, focus attention adaptively and increase alertness. Normal anxiety and worry are usually sufficiently self-regu
---
[5] Generalized anxiety disorder — Essential Features: • Marked symptoms of anxiety are required for diagnosis, manifested in either: • general apprehensiveness that is not restricted to any particular environmental circumstance (i.e. “free-floating anxiety”); or • excessive worry (apprehensive expectation) about negative events occurring in several dif",,,,
Phase 3: Few-shot-Few-shot-15,Few-shot,15,depression,depression,"Label: depression  
Evidence: ICD-11 chunk [1] says: ""suicidal ideation (with or without a specific plan), or evidence of attempted suicide""  
Justification: The post mentions feeling ""hopelessness"" and ""nothing feels like it seems to matter anymore,"" which aligns with the criteria for mood disorder, unspecified—essential features, specifically the presence of significant impairment in personal, family, social, educational, occupational or other important areas of functioning. The statement reflects a persistent sense of hopelessness and lack of motivation, which are consistent with the diagnostic criteria for depression.","[1] Mood disorder, unspecified — Essential Features: suicidal ideation (with or without a specific plan), or evidence of attempted suicide Mood disorders 213 Neurovegetative cluster • Significantly disrupted sleep (delayed sleep onset, increased frequency of waking during the night, or early morning awakening) or excessive sleep • Significant change i
---
[2] Dysthymic disorder — Essential Features: since the onset of the disorder. • There is no history of manic, mixed or hypomanic episodes, which would indicate the presence of a bipolar or related disorder. • The symptoms are not a manifestation of another medical condition (e.g. hypothyroidism), and are not due to the effects of a substance o
---
[3] Dysthymic disorder — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity, range and duration of symptoms. Assessment of the presence or absence of signs or symptoms should b
---
[4] Mood disorder, unspecified — Boundary with Normality: • Some depression of mood is a normal reaction to severe adverse life events and problems (e.g. divorce, job loss), and is common in the community. A depressive episode is differentiated from this common experience by the severity, range and duration of symptoms. If the diagnostic requirements for a
---
[5] Mixed depressive and anxiety disorder — Essential Features: • The presence of both depressive and anxiety symptoms for most of the time during a period of 2 weeks or more is required for diagnosis. Mood disorders 259 • Depressive symptoms include depressed mood or markedly diminished interest or pleasure in activities. • There are multiple anxiety symptoms, ",,,,
Phase 3: Few-shot-Few-shot-16,Few-shot,16,depression,depression,"Label: depression  
Evidence: ICD-11 chunk [1] says: ""Markedly diminished interest or pleasure in activities, especially those normally found to be enjoyable to the individual (Note: this may include a reduction in sexual desire)""  
Justification: The post describes a person who is ""always so alone and lonely"" and ""feels so pathetic,"" indicating a lack of interest in social interactions and a sense of isolation. This aligns with the ICD-11 criterion for depression, which includes markedly diminished interest or pleasure in activities.","[1] Mood disorder, unspecified — Essential Features: • The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or abse
---
[2] Mood disorder, unspecified — Boundary with Normality: • Some depression of mood is a normal reaction to severe adverse life events and problems (e.g. divorce, job loss), and is common in the community. A depressive episode is differentiated from this common experience by the severity, range and duration of symptoms. If the diagnostic requirements for a",,,,
Phase 3: Few-shot-Few-shot-17,Few-shot,17,depression,depression,"Label: depression  
Evidence: ICD-11 chunk [1] says: ""The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or absence of symptoms should be made relative to typical functioning of the individual. Affective cluster • Depressed mood as reported by the individual (e.g. feeling down, sad) or as observed (e.g. tearful, defeated appearance) (Note: in children and adolescents depressed mood can manifest as irritability.) • Markedly diminished interest or pleasure in activities, especially those normally found to be enjoyable to the individual (Note: this may include a reduction in sexual desire.) Cognitive-beavioural cluster • Reduced ability to concentrate and sustain attention on tasks, or marked indecisiveness • Beliefs of low self-worth or excessive and inappropriate guilt that may be manifestly delusional (Note: this item should not be considered present if guilt or self-reproach is exclusively about being depressed.) • Hopelessness about the future • Recurrent thoughts of death (not just fear of dying), recurrent suicidal ideation (with or without a specific plan), or evidence of attempted suicide""  
Justification: The post describes persistent suicidal thoughts, a marked diminished interest in activities, and a sense of hopelessness, which align with the diagnostic criteria for depression. The text mentions ""recurrent thoughts of death"" and ""suicidal ideation,"" which are key features of depression as outlined in ICD-11 chunk [1].","[1] Mood disorder, unspecified — Essential Features: • The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or abse
---
[2] Dysthymic disorder — Essential Features: since the onset of the disorder. • There is no history of manic, mixed or hypomanic episodes, which would indicate the presence of a bipolar or related disorder. • The symptoms are not a manifestation of another medical condition (e.g. hypothyroidism), and are not due to the effects of a substance o
---
[3] Dysthymic disorder — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity, range and duration of symptoms. Assessment of the presence or absence of signs or symptoms should b
---
[4] Cyclothymic disorder — Essential Features: • Mood instability over an extended period of time (i.e. 2 years or more) characterized by numerous hypomanic and depressive periods is required for diagnosis. (In children and adolescents depressed mood can manifest as pervasive irritability.) Hypomanic periods may or may not have been sufficiently
---
[5] Cyclothymic disorder — Boundary with Normality: • Cyclothymic disorder is distinguished from normal variations in mood by a history of distress or di&culty functioning due to repeated occurrences of mood disturbance.",,,,
Phase 3: Few-shot-Few-shot-18,Few-shot,18,depression,normal,"Label: normal  
Evidence: ICD-11 chunk [3] says: ""Mood instability over an extended period of time (i.e. 2 years or more) characterized by numerous hypomanic and depressive periods is required for diagnosis.""  
Justification: The post does not indicate any mood instability, depressive symptoms, or hypomanic episodes. The content is neutral and lacks any indication of distress or impairment, consistent with normal functioning.","[1] Mood disorder, unspecified — Boundary with Normality: • Periods of euphoric or irritable mood that are entirely contextually appropriate (e.g. euphoria after winning a lottery) should not be considered as meeting the mood component of the diagnostic requirements for a manic episode.
---
[2] Cyclothymic disorder — Boundary with Normality: • Cyclothymic disorder is distinguished from normal variations in mood by a history of distress or difficulty functioning due to repeated occurrences of mood disturbance.
---
[3] Cyclothymic disorder — Essential Features: • Mood instability over an extended period of time (i.e. 2 years or more) characterized by numerous hypomanic and depressive periods is required for diagnosis. (In children and adolescents depressed mood can manifest as pervasive irritability.) Hypomanic periods may or may not have been su&ciently s
---
[4] Dysthymic disorder — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity, range and duration of symptoms. Assessment of the presence or absence of signs or symptoms should b
---
[5] Dysthymic disorder — Essential Features: • Persistent depressed mood (i.e. lasting 2 years or more), for most of the day, for more days than not, as reported by the individual (e.g. feeling down, sad) or as observed (e.g. tearful, defeated appearance), is required for diagnosis. In children and adolescents depressed mood can manifest as pe",,,,
Phase 3: Few-shot-Few-shot-19,Few-shot,19,depression,suicidal,"Label: suicidal  
Evidence: ICD-11 chunk [1] says: ""Recurrent thoughts of death (not just fear of dying), recurrent suicidal ideation (with or without a specific plan), or evidence of attempted suicide""  
Justification: The post contains recurrent thoughts of death and recurrent suicidal ideation, which align with the diagnostic criteria for suicidal behavior as outlined in ICD-11 chunk [1]. The mention of considering suicide as a ""genuine solution"" and the context of seeking understanding and validation further support the presence of suicidal ideation.","[1] Mood disorder, unspecified — Essential Features: • The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or abse
---
[2] Dysthymic disorder — Essential Features: since the onset of the disorder. • There is no history of manic, mixed or hypomanic episodes, which would indicate the presence of a bipolar or related disorder. • The symptoms are not a manifestation of another medical condition (e.g. hypothyroidism), and are not due to the effects of a substance o
---
[3] Dysthymic disorder — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity, range and duration of symptoms. Assessment of the presence or absence of signs or symptoms should b
---
[4] Mood disorder, unspecified — Boundary with Normality: • Some depression of mood is a normal reaction to severe adverse life events and problems (e.g. divorce, job loss), and is common in the community. A depressive episode is differentiated from this common experience by the severity, range and duration of symptoms. If the diagnostic requirements for a",,,,
Phase 3: Few-shot-Few-shot-20,Few-shot,20,normal,normal,"Label: normal  
Evidence: ICD-11 chunk [1] says: ""Anxiety and worry are normal emotional/cognitive states that commonly occur when people are under stress. At optimal levels, anxiety and worry may help to direct problem-solving efforts, focus attention adaptively and increase alertness.""  
Justification: The post does not show any signs of suicidal ideation, depression, or excessive anxiety. The content is neutral and reflects a personal struggle without indicating a mental health crisis. The mention of ""I survive"" and ""I am going to quit smoking"" is part of a personal narrative but does not meet the criteria for a mental health diagnosis.","[1] Generalized anxiety disorder — Boundary with Normality: • Anxiety and worry are normal emotional/cognitive states that commonly occur when people are under stress. At optimal levels, anxiety and worry may help to direct problem- solving efforts, focus attention adaptively and increase alertness. Normal anxiety and worry are usually sufficiently self-regu
---
[2] Generalized anxiety disorder — Essential Features: • Marked symptoms of anxiety are required for diagnosis, manifested in either: • general apprehensiveness that is not restricted to any particular environmental circumstance (i.e. “free-floating anxiety”); or • excessive worry (apprehensive expectation) about negative events occurring in several dif
---
[3] Panic disorder — Boundary with Normality: • Panic attacks are common in the general population, particularly in response to anxiety- provoking life events. Panic attacks in response to real threats to an individual’s physical or psychological integrity are considered part of the normative continuum of reactions, and a diagnosis is not warra
---
[4] Panic disorder — Essential Features: • Recurrent panic attacks, which are discrete episodes of intense fear or apprehension characterized by the rapid and concurrent onset of several characteristic symptoms, are required for diagnosis. These symptoms may include, but are not limited to, the following: • palpitations or increased heart 
---
[5] Specific phobia — Boundary with Normality: • In children and adolescents, some fears may be part of normal development (e.g. a young child who is afraid of dogs). Specific phobia should only be diagnosed if the fear or anxiety is excessive in comparison to that of other individuals at a similar developmental level.",,,,
Phase 3: Few-shot-Few-shot-21,Few-shot,21,normal,depression,"Label: depression  
Evidence: ICD-11 chunk [1] says: ""The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or absence of symptoms should be made relative to typical functioning of the individual.""  
Justification: The post describes a person laying in bed for seven hours listening to a song and not being able to sleep, which suggests persistent distress and inability to function normally. This aligns with the diagnostic criteria for depression, as it reflects a prolonged period of distress and impairment in daily functioning.","[1] Mood disorder, unspecified — Essential Features: • The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or abse
---
[2] Dysthymic disorder — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity, range and duration of symptoms. Assessment of the presence or absence of signs or symptoms should b
---
[3] Dysthymic disorder — Essential Features: • Persistent depressed mood (i.e. lasting 2 years or more), for most of the day, for more days than not, as reported by the individual (e.g. feeling down, sad) or as observed (e.g. tearful, defeated appearance), is required for diagnosis. In children and adolescents depressed mood can manifest as pe
---
[4] Mood disorder, unspecified — Boundary with Normality: • Some depression of mood is a normal reaction to severe adverse life events and problems (e.g. divorce, job loss), and is common in the community. A depressive episode is differentiated from this common experience by the severity, range and duration of symptoms. If the diagnostic requirements for a",,,,
Phase 3: Few-shot-Few-shot-22,Few-shot,22,normal,suicidal,"Label: suicidal
Evidence: ICD-11 chunk [1] says: ""suicidal ideation (with or without a specific plan), or evidence of attempted suicide""
Justification: The post contains the phrase ""I want to make a fa.."" which may be a precursor to suicidal ideation. The context suggests a sense of hopelessness and a desire to create something but fear of not being able to take care of it, which aligns with the presence of suicidal ideation.","[1] Mood disorder, unspecified — Essential Features: suicidal ideation (with or without a specific plan), or evidence of attempted suicide Mood disorders 213 Neurovegetative cluster • Significantly disrupted sleep (delayed sleep onset, increased frequency of waking during the night, or early morning awakening) or excessive sleep • Significant change i
---
[2] Mood disorder, unspecified — Boundary with Normality: • Some depression of mood is a normal reaction to severe adverse life events and problems (e.g. divorce, job loss), and is common in the community. A depressive episode is differentiated from this common experience by the severity, range and duration of symptoms. If the diagnostic requirements for a",,,,
Phase 3: Few-shot-Few-shot-23,Few-shot,23,normal,normal,"Label: normal  
Evidence: ICD-11 chunk [3] says: ""Significantly disrupted sleep (delayed sleep onset, increased frequency of waking during the night, or early morning)...""  
Justification: The quoted text from ICD-11 chunk [3] refers to neurovegetative cluster symptoms, which are not present in the post. The post describes physical injuries and pain but does not mention any anxiety, depression, or suicidal ideation. The symptoms described are physical and do not meet the diagnostic criteria for a mood disorder as per ICD-11.","[1] Mixed depressive and anxiety disorder — Essential Features: • The presence of both depressive and anxiety symptoms for most of the time during a period of 2 weeks or more is required for diagnosis. Mood disorders 259 • Depressive symptoms include depressed mood or markedly diminished interest or pleasure in activities. • There are multiple anxiety symptoms, 
---
[2] Mixed depressive and anxiety disorder — Boundary with Normality: • If worry is the only anxiety symptom (i.e. no sympathetic autonomic or other anxiety symptoms are present), a diagnosis of mixed depressive and anxiety disorder diagnosis is not appropriate.
---
[3] Mood disorder, unspecified — Essential Features: • The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or abse
---
[4] Mood disorder, unspecified — Boundary with Normality: • Some depression of mood is a normal reaction to severe adverse life events and problems (e.g. divorce, job loss), and is common in the community. A depressive episode is differentiated from this common experience by the severity, range and duration of symptoms. If the diagnostic requirements for a",,,,
Phase 3: Few-shot-Few-shot-24,Few-shot,24,normal,normal,"Label: normal  
Evidence: ICD-11 chunk [3] says: ""Mood instability over an extended period of time (i.e. 2 years or more) characterized by numerous hypomanic and depressive periods is required for diagnosis. (In children and adolescents depressed mood can manifest as pervasive irritability.) Hypomanic periods may or may not have been sufficiently severe or prolonged to meet the diagnostic requirements for a hypomanic episode. • Mood symptoms are present for more days than not. While brief symptom-free intervals are consistent with the diagnosis, there have never been any prolonged symptom-free periods (e.g. lasting 2 months or more) since the onset of the disorder.""  
Justification: The post does not show any indication of mood instability, depression, or suicidal ideation. The content is neutral and does not reflect any mental health disorder.","[1] Mood disorder, unspecified — Boundary with Normality: • Periods of euphoric or irritable mood that are entirely contextually appropriate (e.g. euphoria after winning a lottery) should not be considered as meeting the mood component of the diagnostic requirements for a manic episode.
---
[2] Cyclothymic disorder — Boundary with Normality: • Cyclothymic disorder is distinguished from normal variations in mood by a history of distress or difficulty functioning due to repeated occurrences of mood disturbance.
---
[3] Cyclothymic disorder — Essential Features: • Mood instability over an extended period of time (i.e. 2 years or more) characterized by numerous hypomanic and depressive periods is required for diagnosis. (In children and adolescents depressed mood can manifest as pervasive irritability.) Hypomanic periods may or may not have been su&ciently s
---
[4] Mood disorder, unspecified — Essential Features: does not fulfil the diagnostic requirements for a mixed episode. • The mood disturbance is not sufficiently severe to cause marked impairment in occupational functioning or in usual social activities or relationships with others, and is not accompanied by delusions or hallucinations.",,,,
Phase 3: Few-shot-Few-shot-25,Few-shot,25,normal,normal,"Label: normal  
Evidence: ICD-11 chunk [5] says: ""Marked and excessive fear or anxiety that occurs consistently in one or more social situations such as social interactions (e.g. having a conversation), doing something while feeling observed (e.g. eating or drinking in the presence of others) or performing in front of others (e.g. giving a speech) is required for diagnosis.""  
Justification: The quoted ICD-11 text connects to the post because the content reflects a persistent desire to interact socially and a sense of anxiety about being observed, which aligns with the diagnostic criteria for social anxiety disorder. However, the post does not indicate a consistent pattern of excessive fear or anxiety in social situations, nor does it show significant impairment in functioning. Therefore, the label is ""normal.""","[1] Encopresis — Essential Features: • Repeated and persistent passage of faeces in inappropriate places (e.g. at least once per month over a period of several months) is required for diagnosis. • The individual has reached the developmental age when faecal continence is ordinarily expected (approximately equivalent to a chronological 
---
[2] Selective mutism — Boundary with Normality: • Transient reluctance to speak at the time of first starting school is a common occurrence. Selective mutism should only be diagnosed if symptoms persist beyond the first month of schooling. Immigrant children who are unfamiliar with or uncomfortable in the official language of their new host count
---
[3] Selective mutism — Essential Features: • Consistent selectivity in speaking, such that a child demonstrates adequate language competence in specific social situations (typically at home) but consistently fails to speak in others (typically at school) is required for diagnosis. • The duration of the disturbance is at least 1 month, not li
---
[4] Social anxiety disorder — Boundary with Normality: • Social anxiety disorder can be differentiated from normal developmental fears (e.g. a child’s reluctance to interact with unfamiliar people in novel situations) by fear and anxiety reactions that are typically excessive, interfere with functioning, and persist over time (e.g. lasting more than sev
---
[5] Social anxiety disorder — Essential Features: • Marked and excessive fear or anxiety that occurs consistently in one or more social situations such as social interactions (e.g. having a conversation), doing something while feeling observed (e.g. eating or drinking in the presence of others) or performing in front of others (e.g. giving a speech",,,,
Phase 3: Few-shot-Few-shot-26,Few-shot,26,normal,normal,"Label: normal  
Evidence: ICD-11 chunk [2] says: ""Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity, range and duration of symptoms.""  
Justification: The post expresses a sense of longing and struggle but does not indicate a persistent depressive state. The user is struggling with daily tasks but is not showing signs of significant impairment or persistent depressive symptoms. The content reflects a temporary emotional struggle rather than a chronic condition.","[1] Dysthymic disorder — Essential Features: since the onset of the disorder. • There is no history of manic, mixed or hypomanic episodes, which would indicate the presence of a bipolar or related disorder. • The symptoms are not a manifestation of another medical condition (e.g. hypothyroidism), and are not due to the effects of a substance o
---
[2] Dysthymic disorder — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity, range and duration of symptoms. Assessment of the presence or absence of signs or symptoms should b
---
[3] Mood disorder, unspecified — Essential Features: fulfil the diagnostic requirements for a mixed episode. • The mood disturbance results in significant impairment in personal, family, social, educational, occupational or other important areas of functioning, requires intensive treatment (e.g. hospitalization) to prevent harm to self or others, or i
---
[4] Mood disorder, unspecified — Boundary with Normality: • Hypomanic episodes are often difficult to distinguish from normal periods of elevated mood – for example, related to positive life events – particularly given that hypomanic episodes are not associated with significant functional impairment. In order to be considered a hypomanic episode, the sympt",,,,
Phase 3: Few-shot-Few-shot-27,Few-shot,27,normal,normal,"Label: normal  
Evidence: ICD-11 chunk [2] says: ""Several prominent manic and several prominent depressive symptoms consistent with those observed in manic episodes and depressive episodes are present, which either occur simultaneously or alternate very rapidly (from day to day or within the same day). Symptoms must include an altered mood state consistent with a manic and/or depressive episode (i.e. depressed, dysphoric, euphoric or expansive mood), and be present most of the day, nearly every day, during a period of at least 2 weeks, unless shortened by a treatment intervention.""  
Justification: The post does not contain any mention of mood changes, depressive or manic symptoms, or any indication of a mental health condition. The content is neutral and does not reflect any clinical criteria for depression or suicidal ideation.","[1] Mood disorder, unspecified — Boundary with Normality: • Periods of euphoric or irritable mood that are entirely contextually appropriate (e.g. euphoria after winning a lottery) should not be considered as meeting the mood component of the diagnostic requirements for a manic episode.
---
[2] Mood disorder, unspecified — Essential Features: • Several prominent manic and several prominent depressive symptoms consistent with those observed in manic episodes and depressive episodes are present, which either occur simultaneously or alternate very rapidly (from day to day or within the same day). Symptoms must include an altered mood state ",,,,
Phase 3: Few-shot-Few-shot-28,Few-shot,28,normal,normal,"Label: normal  
Evidence: ICD-11 chunk [1] says: ""There is no history of manic, mixed or hypomanic episodes, which would indicate the presence of a bipolar or related disorder.""  
Justification: The post does not mention any manic, mixed, or hypomanic episodes, and there is no indication of bipolar disorder. The content is neutral and does not express suicidal ideation or severe depression.","[1] Dysthymic disorder — Essential Features: since the onset of the disorder. • There is no history of manic, mixed or hypomanic episodes, which would indicate the presence of a bipolar or related disorder. • The symptoms are not a manifestation of another medical condition (e.g. hypothyroidism), and are not due to the effects of a substance o
---
[2] Dysthymic disorder — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity, range and duration of symptoms. Assessment of the presence or absence of signs or symptoms should b",,,,
