response_id,config,post_index,true_label,predicted,full_answer,retrieved_chunks,c2_relevant,c2_note,c3_relevant,c3_note
Phase2-HybridScoped-10,Hybrid+Scoped,10,depression,depression,"Label: depression
Evidence: [3] (Depressive episode — Essential Features) says: ""The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or absence of symptoms should be made relative to typical functioning of the individual. Affective cluster • Depressed mood as reported by the individual (e.g. feeling down, sad) or as observed (e.g. tearful, defeated appearance) (Note: in children and adolescents depressed mood can manifest as irritability.) • Markedly diminished interest or pleasure in activities, especially those normally found to be enjoyable to the individual (Note: this may include a reduction in sexual desire.) Cognitive-behavioural cluster • Reduced ability to concentrate and sustain attention on tasks, or marked indecisiveness • Beliefs of low self-worth or excessive and inappropriate guilt that may be manifestly delusional (Note: this item should not be considered present if guilt or self-reproach is exclusively about being depressed.) • Hopelessness about the future • Recurrent thoughts of death (not just fear of dying), recurrent suicidal ideation (with or without a specific plan), or evidence of attempted suicide""
Justification: The post describes persistent feelings of being trapped, constant stress, and recurrent thoughts of death, which align with the essential features of a depressive episode. The individual also mentions a lack of interest in activities, hopelessness, and recurrent suicidal ideation, all of which are consistent with the diagnostic criteria for a depressive episode as outlined in ICD-11.","[1] Hypomanic episode (EP.HYP) — Essential Features: • Both of the following symptoms occur concurrently and persist for most of the day, nearly every day, for at least several days. • Persistent elevation of mood or increased irritability is observable
---
[2] Hypomanic episode (EP.HYP) — Boundary with Normality: • Hypomanic episodes are often difficult to distinguish from normal periods of elevated mood – for example, related to positive life events – particularly given that hypomanic episodes are not associa
---
[3] Depressive episode (EP.DEP) — Essential Features: • The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis.
---
[4] Depressive episode (EP.DEP) — Boundary with Normality: • Some depression of mood is a normal reaction to severe adverse life events and problems (e.g. divorce, job loss), and is common in the community. A depressive episode is differentiated from this com
---
[5] Dysthymic disorder (6A72) — Essential Features: • Persistent depressed mood (i.e. lasting 2 years or more), for most of the day, for more days than not, as reported by the individual (e.g. feeling down, sad) or as observed (e.g. tearful, defeated a",,,,
Phase2-HybridScoped-11,Hybrid+Scoped,11,depression,depression,"Label: depression
Evidence: [3] (Dysthymic disorder — Essential Features) says: ""Persistent depressed mood (i.e. lasting 2 years or more), for most of the day, for more days than not, as reported by the individual (e.g. feeling down, sad) or as observed (e.g. tearful, defeated appearance), is required for diagnosis. In children and adolescents depressed mood can manifest as pervasive irritability. The depressed mood is accompanied by additional symptoms typically seen in a depressive episode, though these may be milder in form. Examples include: markedly diminished interest or pleasure in activities, reduced concentration and attention, or indecisiveness, low self-worth, or excessive or inappropriate guilt, hopelessness about the future, disturbed sleep or increased sleep, diminished or increased appetite, low energy or fatigue. During the first 2 years of the disorder, there has never been a 2-week period during which the number and duration of symptoms were sufficient to meet the diagnostic requirements for a depressive episode.""
Justification: The post mentions struggling with depression and questioning one's identity, which aligns with the essential features of dysthymic disorder, particularly the persistent depressed mood and associated symptoms. The mention of writing a song and the statement ""I know I am not supposed to do it"" indicates a significant level of distress and impairment, consistent with the diagnostic criteria for dysthymic disorder.","[1] Cyclothymic disorder (6A62) — Essential Features: • Mood instability over an extended period of time (i.e. 2 years or more) characterized by numerous hypomanic and depressive periods is required for diagnosis. (In children and adolescents depressed m
---
[2] Cyclothymic disorder (6A62) — Boundary with Normality: • Cyclothymic disorder is distinguished from normal variations in mood by a history of distress or difficulty functioning due to repeated occurrences of mood disturbance.
---
[3] Dysthymic disorder (6A72) — Essential Features: • Persistent depressed mood (i.e. lasting 2 years or more), for most of the day, for more days than not, as reported by the individual (e.g. feeling down, sad) or as observed (e.g. tearful, defeated a
---
[4] Dysthymic disorder (6A72) — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity,
---
[5] Depressive episode (EP.DEP) — Essential Features: • The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis.",,,,
Phase2-HybridScoped-12,Hybrid+Scoped,12,depression,suicidal,"Label: suicidal|depression
Evidence: [1] says: ""suicidal ideation (with or without a specific plan), or evidence of attempted suicide Mood disorders 213 Neurovegetative cluster • Significantly disrupted sleep (delayed sleep onset, increased frequency of waking during the night, or early morning awakening) or excessive sleep • Significant change in appetite (diminished or increased) or significant weight change (gain or loss) • Psychomotor agitation or retardation (observable by others, not merely subjective feelings of restlessness or being slowed down) • Reduced energy, fatigue or marked tiredness following the expenditure of only a minimum of effort • The symptoms are not better accounted for by bereavement. • The symptoms are not a manifestation of another medical condition (e.g. a brain tumour), and are not due to the effects of a substance or medication on the central nervous system (e.g. benzodiazepines), including withdrawal effects (e.g. from stimulants). • The clinical presentation does not fulfil the diagnostic requirements for a mixed episode. • The mood disturbance results in significant impairment in personal, family, social, educational, occupational or other important areas of functioning. If functioning is maintained, it is only through significant additional effort.""
Justification: The post contains suicidal ideation (""I will not be remembered for anything and Ill die as nothing =)"") which aligns with the essential features of a depressive episode as outlined in ICD-11. The text indicates a severe emotional state and a potential risk of suicide, which supports the classification of the post as a depressive episode.","[1] Depressive episode (EP.DEP) — Essential Features: suicidal ideation (with or without a specific plan), or evidence of attempted suicide Mood disorders 213 Neurovegetative cluster • Significantly disrupted sleep (delayed sleep onset, increased frequen
---
[2] Depressive episode (EP.DEP) — Boundary with Normality: • Some depression of mood is a normal reaction to severe adverse life events and problems (e.g. divorce, job loss), and is common in the community. A depressive episode is differentiated from this com
---
[3] Depressive episode (EP.DEP) — Essential Features: • The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis.
---
[4] Prolonged grief disorder (6B42) — Essential Features: • A history of bereavement following the death of a partner, parent, child or other person close to the bereaved is required for diagnosis. Disorders specifically associated with stress | Prolonged gr
---
[5] Prolonged grief disorder (6B42) — Boundary with Normality: • An individual experiencing a grief reaction that is within a normative period given their cultural and religious context is considered to be experiencing normal bereavement, and should not be assign",,,,
Phase2-HybridScoped-13,Hybrid+Scoped,13,depression,suicidal,"Label: suicidal|depression
Evidence: [1] says: ""recurrent suicidal ideation (with or without a specific plan), or evidence of attempted suicide Mood disorders 213 Neurovegetative cluster • Significantly disrupted sleep (delayed sleep onset, increased frequency of waking during the night, or early morning awakening) or excessive sleep""
Justification: The post contains recurrent suicidal ideation (""made the mistake of not dying. Would have made everyone happier had I just died do not mind me, just a pathetic idiot no one cares about"") which aligns with the ICD-11 definition of depressive episode requiring recurrent suicidal ideation with or without a specific plan. The statement reflects a suicidal ideation and the associated emotional distress, which is consistent with the diagnostic criteria for a depressive episode.","[1] Depressive episode (EP.DEP) — Essential Features: • The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis.
---
[2] Depressive episode (EP.DEP) — Boundary with Normality: • Some depression of mood is a normal reaction to severe adverse life events and problems (e.g. divorce, job loss), and is common in the community. A depressive episode is differentiated from this com
---
[3] Dysthymic disorder (6A72) — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity,
---
[4] Dysthymic disorder (6A72) — Essential Features: • Persistent depressed mood (i.e. lasting 2 years or more), for most of the day, for more days than not, as reported by the individual (e.g. feeling down, sad) or as observed (e.g. tearful, defeated a
---
[5] Depressive episode (EP.DEP) — Essential Features: suicidal ideation (with or without a specific plan), or evidence of attempted suicide Mood disorders 213 Neurovegetative cluster • Significantly disrupted sleep (delayed sleep onset, increased frequen",,,,
Phase2-HybridScoped-14,Hybrid+Scoped,14,depression,depression,"Label: <depression>
Evidence: <ICD-11 chunk [3] says: ""A persistent and pervasive grief response is characterized by longing for the deceased or persistent preoccupation with the deceased, accompanied by intense emotional pain. This may be manifested in experiences such as sadness, guilt, anger, denial, blame, difficulty accepting the death, the individual feeling that they have lost a part of themselves, an inability to experience positive mood, emotional numbness and difficulty in engaging with social or other activities. The pervasive grief response has persisted for an atypically long period of time following the loss, markedly exceeding expected social, cultural or religious norms for the individual’s culture and context. Grief responses lasting for less than 6 months, and for longer periods in some cultural contexts, should not be regarded as meeting this requirement."">
Justification: <The post expresses intense emotional pain, prolonged anxiety, and a sense of loss, which aligns with the criteria for prolonged grief disorder. However, the evidence provided in ICD-11 chunk [3] indicates that the grief response has persisted for an atypically long period, which is consistent with the clinical description of prolonged grief disorder. The post does not meet the specific criteria for prolonged grief disorder as it does not mention a history of bereavement or a persistent grief response that exceeds expected norms. The emotional pain and anxiety expressed in the post are more consistent with depression, as it reflects a significant emotional disturbance and impairment in functioning.>","[1] Hypomanic episode (EP.HYP) — Essential Features: • Both of the following symptoms occur concurrently and persist for most of the day, nearly every day, for at least several days. • Persistent elevation of mood or increased irritability is observable
---
[2] Hypomanic episode (EP.HYP) — Boundary with Normality: • Hypomanic episodes are often difficult to distinguish from normal periods of elevated mood – for example, related to positive life events – particularly given that hypomanic episodes are not associa
---
[3] Prolonged grief disorder (6B42) — Essential Features: • A history of bereavement following the death of a partner, parent, child or other person close to the bereaved is required for diagnosis. Disorders specifically associated with stress | Prolonged gr
---
[4] Prolonged grief disorder (6B42) — Boundary with Normality: • An individual experiencing a grief reaction that is within a normative period given their cultural and religious context is considered to be experiencing normal bereavement, and should not be assign",,,,
Phase2-HybridScoped-15,Hybrid+Scoped,15,depression,depression,"Label: depressive
Evidence: [1] says: ""The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or absence of symptoms should be made relative to typical functioning of the individual. Affective cluster • Depressed mood as reported by the individual (e.g. feeling down, sad) or as observed (e.g. tearful, defeated appearance) (Note: in children and adolescents depressed mood can manifest as irritability.) • Markedly diminished interest or pleasure in activities, especially those normally found to be enjoyable to the individual (Note: this may include a reduction in sexual desire.) Cognitive-behavioural cluster • Reduced ability to concentrate and sustain attention on tasks, or marked indecisiveness • Beliefs of low self-worth or excessive and inappropriate guilt that may be manifestly delusional (Note: this item should not be considered present if guilt or self-reproach is exclusively about being depressed.) • Hopelessness about the future • Recurrent thoughts of death (not just fear of dying), recurrent suicidal ideation (with or without a specific plan), or evidence of attempted suicide""
Justification: The post describes a persistent sense of hopelessness, lack of motivation, and a belief that life has no meaning, which aligns with the diagnostic criteria for a depressive episode. The individual is experiencing a diminished interest in activities, hopelessness, and recurrent thoughts of death, which are all consistent with the essential features of a depressive episode as outlined in ICD-11.","[1] Depressive episode (EP.DEP) — Essential Features: • The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis.
---
[2] Depressive episode (EP.DEP) — Boundary with Normality: • Some depression of mood is a normal reaction to severe adverse life events and problems (e.g. divorce, job loss), and is common in the community. A depressive episode is differentiated from this com
---
[3] Dysthymic disorder (6A72) — Essential Features: • Persistent depressed mood (i.e. lasting 2 years or more), for most of the day, for more days than not, as reported by the individual (e.g. feeling down, sad) or as observed (e.g. tearful, defeated a
---
[4] Dysthymic disorder (6A72) — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity,
---
[5] Mixed depressive and anxiety disorder (6A73) — Essential Features: • The presence of both depressive and anxiety symptoms for most of the time during a period of 2 weeks or more is required for diagnosis. Mood disorders 259 • Depressive symptoms include depressed moo",,,,
Phase2-HybridScoped-16,Hybrid+Scoped,16,depression,normal,"Label: normal
Evidence: [1] says: ""Children and adolescents may respond to the loss of a primary attachment figure (e.g. a parent or caregiver) with an intense and sustained grief response (e.g. greater in intensity, symptomatology, duration) because of the role these individuals play in the child’s life. Preschool-aged children commonly have difficulty accepting the loss. Aspects of the grief response may be retriggered at various points during the individual’s development – for example, as new needs arise that would normally be supplied by the parent or caregiver. Generally, these reactions should be regarded as normal, and the diagnosis of prolonged grief disorder should be assigned with caution to children and adolescents in this situation.""
Justification: The post describes a person who is struggling with feelings of loneliness, attachment, and jealousy, but does not indicate a persistent and pervasive grief response that exceeds expected norms. The individual is experiencing emotional difficulties but is not showing signs of a prolonged grief disorder as defined by ICD-11. The content reflects a normal emotional response to social interactions and does not meet the criteria for a diagnosis of prolonged grief disorder.","[1] Prolonged grief disorder (6B42) — Boundary with Normality: • An individual experiencing a grief reaction that is within a normative period given their cultural and religious context is considered to be experiencing normal bereavement, and should not be assign
---
[2] Prolonged grief disorder (6B42) — Essential Features: • A history of bereavement following the death of a partner, parent, child or other person close to the bereaved is required for diagnosis. Disorders specifically associated with stress | Prolonged gr
---
[3] Hypomanic episode (EP.HYP) — Essential Features: • Both of the following symptoms occur concurrently and persist for most of the day, nearly every day, for at least several days. • Persistent elevation of mood or increased irritability is observable
---
[4] Hypomanic episode (EP.HYP) — Boundary with Normality: • Hypomanic episodes are often difficult to distinguish from normal periods of elevated mood – for example, related to positive life events – particularly given that hypomanic episodes are not associa
---
[5] Borderline pattern (6D11.5) — Essential Features: of interpersonal dysfunction across various contexts and relationships (e.g. romantic relationships, school/work, parent-child, family, friendships, peer contexts) • Interest in engaging in relationsh",,,,
Phase2-HybridScoped-17,Hybrid+Scoped,17,depression,suicidal,"Label: suicidal
Evidence: [1] says: ""Recurrent thoughts of death (not just fear of dying), recurrent suicidal ideation (with or without a specific plan), or evidence of attempted suicide""
Justification: The post mentions ""suicidal thoughts"" and ""recurring suicidal ideation,"" which aligns with the diagnostic criteria for suicidal behavior. The text indicates a persistent pattern of suicidal ideation, which is a key component of the ICD-11 classification for suicidal behavior.","[1] Depressive episode (EP.DEP) — Essential Features: • The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis.
---
[2] Depressive episode (EP.DEP) — Boundary with Normality: • Some depression of mood is a normal reaction to severe adverse life events and problems (e.g. divorce, job loss), and is common in the community. A depressive episode is differentiated from this com
---
[3] Cyclothymic disorder (6A62) — Essential Features: • Mood instability over an extended period of time (i.e. 2 years or more) characterized by numerous hypomanic and depressive periods is required for diagnosis. (In children and adolescents depressed m
---
[4] Cyclothymic disorder (6A62) — Boundary with Normality: • Cyclothymic disorder is distinguished from normal variations in mood by a history of distress or difficulty functioning due to repeated occurrences of mood disturbance.
---
[5] Mixed depressive and anxiety disorder (6A73) — Essential Features: • The presence of both depressive and anxiety symptoms for most of the time during a period of 2 weeks or more is required for diagnosis. Mood disorders 259 • Depressive symptoms include depressed moo",,,,
Phase2-HybridScoped-18,Hybrid+Scoped,18,depression,normal,"Label: normal
Evidence: [3] (Manic episode — Essential Features) says: ""Increased activity or a subjective experience of increased energy is present, and represents a significant change from the individual’s typical level.""
Justification: The post does not indicate any symptoms of manic or hypomanic episodes. The speaker is expressing a positive emotion and a sense of enjoyment, which is consistent with normal behavior. There is no mention of elevated mood, increased energy, or other manic symptoms. The post is reflective of a positive and normal emotional state.","[1] Hypomanic episode (EP.HYP) — Essential Features: • Both of the following symptoms occur concurrently and persist for most of the day, nearly every day, for at least several days. • Persistent elevation of mood or increased irritability is observable
---
[2] Hypomanic episode (EP.HYP) — Boundary with Normality: • Hypomanic episodes are often difficult to distinguish from normal periods of elevated mood – for example, related to positive life events – particularly given that hypomanic episodes are not associa
---
[3] Manic episode (EP.MAN) — Essential Features: • Both of the following features occur concurrently and persist for most of the day, nearly every day, during a period of at least 1 week, unless shortened by a treatment intervention. • An extreme mo
---
[4] Manic episode (EP.MAN) — Boundary with Normality: • Periods of euphoric or irritable mood that are entirely contextually appropriate (e.g. euphoria after winning a lottery) should not be considered as meeting the mood component of the diagnostic requ
---
[5] Cyclothymic disorder (6A62) — Essential Features: • Mood instability over an extended period of time (i.e. 2 years or more) characterized by numerous hypomanic and depressive periods is required for diagnosis. (In children and adolescents depressed m",,,,
Phase2-HybridScoped-19,Hybrid+Scoped,19,depression,suicidal,"Label: suicidal
Evidence: [3] (Depressive episode — Essential Features) • suicidal ideation (with or without a specific plan), or evidence of attempted suicide
Justification: The post contains suicidal ideation (with or without a specific plan), which aligns with the diagnostic criteria for a depressive episode. The statement reflects a recognition of suicidal thoughts, which is a key component of the essential features of a depressive episode as outlined in ICD-11.","[1] Depressive episode (EP.DEP) — Essential Features: • The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis.
---
[2] Depressive episode (EP.DEP) — Boundary with Normality: • Some depression of mood is a normal reaction to severe adverse life events and problems (e.g. divorce, job loss), and is common in the community. A depressive episode is differentiated from this com
---
[3] Depressive episode (EP.DEP) — Essential Features: suicidal ideation (with or without a specific plan), or evidence of attempted suicide Mood disorders 213 Neurovegetative cluster • Significantly disrupted sleep (delayed sleep onset, increased frequen
---
[4] Dysthymic disorder (6A72) — Essential Features: since the onset of the disorder. • There is no history of manic, mixed or hypomanic episodes, which would indicate the presence of a bipolar or related disorder. • The symptoms are not a manifestation
---
[5] Dysthymic disorder (6A72) — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity,",,,,
Phase2-HybridScoped-20,Hybrid+Scoped,20,normal,normal,"Label: normal  
Evidence: [2] says: ""Marked symptoms of anxiety are required for diagnosis, manifested in either: • general apprehensiveness that is not restricted to any particular environmental circumstance (i.e. “free-floating anxiety”); or • excessive worry (apprehensive expectation) about negative events occurring in several different aspects of everyday life (e.g. work, finances, health, family).""
Justification: The post does not indicate any symptoms of depression or generalized anxiety disorder. It is a simple statement about surviving a situation, and there is no mention of persistent anxiety, excessive worry, or other symptoms that would meet the criteria for a mental health disorder according to the ICD-11 chunks provided.","[1] Generalized anxiety disorder (6B00) — Boundary with Normality: • Anxiety and worry are normal emotional/cognitive states that commonly occur when people are under stress. At optimal levels, anxiety and worry may help to direct problem- solving efforts, focus atte
---
[2] Generalized anxiety disorder (6B00) — Essential Features: • Marked symptoms of anxiety are required for diagnosis, manifested in either: • general apprehensiveness that is not restricted to any particular environmental circumstance (i.e. “free-floating anxie
---
[3] Panic disorder (6B01) — Boundary with Normality: • Panic attacks are common in the general population, particularly in response to anxiety- provoking life events. Panic attacks in response to real threats to an individual’s physical or psychological
---
[4] Panic disorder (6B01) — Essential Features: • Recurrent panic attacks, which are discrete episodes of intense fear or apprehension characterized by the rapid and concurrent onset of several characteristic symptoms, are required for diagnosis. T
---
[5] Specific phobia (6B03) — Boundary with Normality: • In children and adolescents, some fears may be part of normal development (e.g. a young child who is afraid of dogs). Specific phobia should only be diagnosed if the fear or anxiety is excessive in ",,,,
Phase2-HybridScoped-21,Hybrid+Scoped,21,normal,normal,"Label: normal
Evidence: [1] says: ""The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present.""
Justification: The post does not indicate any depressive symptoms, suicidal ideation, or significant impairment in functioning. The individual is describing a situational experience of staying in bed and not being able to sleep, which is a common response to stress or fatigue, not indicative of a mental health disorder.","[1] Depressive episode (EP.DEP) — Essential Features: • The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis.
---
[2] Depressive episode (EP.DEP) — Boundary with Normality: • Some depression of mood is a normal reaction to severe adverse life events and problems (e.g. divorce, job loss), and is common in the community. A depressive episode is differentiated from this com
---
[3] Dysthymic disorder (6A72) — Essential Features: • Persistent depressed mood (i.e. lasting 2 years or more), for most of the day, for more days than not, as reported by the individual (e.g. feeling down, sad) or as observed (e.g. tearful, defeated a
---
[4] Dysthymic disorder (6A72) — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity,
---
[5] Depressive episode (EP.DEP) — Essential Features: suicidal ideation (with or without a specific plan), or evidence of attempted suicide Mood disorders 213 Neurovegetative cluster • Significantly disrupted sleep (delayed sleep onset, increased frequen",,,,
Phase2-HybridScoped-22,Hybrid+Scoped,22,normal,normal,"Label: normal
Evidence: [1] says: ""suicidal ideation (with or without a specific plan), or evidence of attempted suicide Mood disorders 213 Neurovegetative cluster • Significantly disrupted sleep (delayed sleep onset, increased frequency of waking during the night, or early morning awakening) or excessive sleep • Significant change in appetite (diminished or increased) or significant weight change (gain or loss) • Psychomotor agitation or retardation (observable by others, not merely subjective feelings of restlessness or being slowed down) • Reduced energy, fatigue or marked tiredness following the expenditure of only a minimum of effort • The symptoms are not better accounted for by bereavement. • The symptoms are not a manifestation of another medical condition (e.g. a brain tumour), and are not due to the effects of a substance or medication on the central nervous system (e.g. benzodiazepines), including withdrawal effects (e.g. from stimulants). • The clinical presentation does not fulfil the diagnostic requirements for a mixed episode. • The mood disturbance results in significant impairment in personal, family, social, educational, occupational or other important areas of functioning. If functioning is maintained, it is only through significant additional effort.""
Justification: The post does not indicate suicidal ideation, attempted suicide, or any other symptoms consistent with a depressive episode or prolonged grief disorder. The statement is vague and does not provide sufficient evidence to meet the diagnostic criteria for a depressive episode or prolonged grief disorder.","[1] Depressive episode (EP.DEP) — Essential Features: suicidal ideation (with or without a specific plan), or evidence of attempted suicide Mood disorders 213 Neurovegetative cluster • Significantly disrupted sleep (delayed sleep onset, increased frequen
---
[2] Depressive episode (EP.DEP) — Boundary with Normality: • Some depression of mood is a normal reaction to severe adverse life events and problems (e.g. divorce, job loss), and is common in the community. A depressive episode is differentiated from this com
---
[3] Prolonged grief disorder (6B42) — Essential Features: • A history of bereavement following the death of a partner, parent, child or other person close to the bereaved is required for diagnosis. Disorders specifically associated with stress | Prolonged gr
---
[4] Prolonged grief disorder (6B42) — Boundary with Normality: • An individual experiencing a grief reaction that is within a normative period given their cultural and religious context is considered to be experiencing normal bereavement, and should not be assign
---
[5] Depressive episode (EP.DEP) — Boundary with Normality: a depressive episode can be superimposed on normal grief. The presence of a depressive episode during a period of bereavement is suggested by persistence of constant depressive symptoms 1 month or mor",,,,
Phase2-HybridScoped-23,Hybrid+Scoped,23,normal,normal,"Label: normal
Evidence: [1] says: ""Exposure to an event or situation (either short- or long-lasting) of an extremely threatening or horrific nature is required for diagnosis. Such events include, but are not limited to, directly experiencing natural or human-made disasters, combat, serious accidents, torture, sexual violence, terrorism; assault, acute life-threatening illness (e.g. a heart attack); witnessing the threatened or actual injury or death of others in a sudden, unexpected, or violent manner; and learning about the sudden, unexpected or violent death of a loved one.""
Justification: The post mentions a sprained leg and a left side of the stomach hurting, but does not describe any traumatic event, threat, or situation that meets the criteria for a mental disorder as per the ICD-11 chunks. The evidence suggests that the individual has experienced a threatening or horrific event, but the post does not provide sufficient detail to confirm a diagnosis of a mental disorder.","[1] Disorder specifically associated with stress, unspecified (6B4Z) — Essential Features: • Exposure to an event or situation (either short- or long-lasting) of an extremely threatening or horrific nature is required for diagnosis. Such events include, but are not limited to, directly expe
---
[2] Post-traumatic stress disorder (6B40) — Essential Features: • Exposure to an event or situation (either short- or long-lasting) of an extremely threatening or horrific nature is required for diagnosis. Such events include, but are not limited to, directly expe
---
[3] Post-traumatic stress disorder (6B40) — Boundary with Normality: • A history of exposure to an event or situation of an extremely threatening or horrific nature does not in itself indicate the presence of post-traumatic stress disorder. Many people experience such 
---
[4] Agoraphobia (6B02) — Essential Features: • Marked and excessive fear or anxiety that occurs in, or in anticipation of, multiple situations where escape might be difficult or help might not be available is required for diagnosis. Examples inc
---
[5] Agoraphobia (6B02) — Boundary with Normality: • Individuals may exhibit transient avoidance behaviours in the context of normal development or in periods of increased stress. These behaviours are differentiated from agoraphobia because they are l",,,,
Phase2-HybridScoped-24,Hybrid+Scoped,24,normal,normal,"Label: normal
Evidence: [2] says: ""Increased activity or a subjective experience of increased energy is present, and represents a significant change from the individual’s typical level. ...""
Justification: The post describes a romantic scenario involving a person asking about cooking at a warteg. There is no mention of mood changes, manic episodes, or depressive symptoms. The text is neutral and does not indicate any mental health disorder.","[1] Manic episode (EP.MAN) — Boundary with Normality: • Periods of euphoric or irritable mood that are entirely contextually appropriate (e.g. euphoria after winning a lottery) should not be considered as meeting the mood component of the diagnostic requ
---
[2] Manic episode (EP.MAN) — Essential Features: • Both of the following features occur concurrently and persist for most of the day, nearly every day, during a period of at least 1 week, unless shortened by a treatment intervention. • An extreme mo
---
[3] Cyclothymic disorder (6A62) — Boundary with Normality: • Cyclothymic disorder is distinguished from normal variations in mood by a history of distress or difficulty functioning due to repeated occurrences of mood disturbance.
---
[4] Cyclothymic disorder (6A62) — Essential Features: • Mood instability over an extended period of time (i.e. 2 years or more) characterized by numerous hypomanic and depressive periods is required for diagnosis. (In children and adolescents depressed m
---
[5] Manic episode (EP.MAN) — Essential Features: their skill level, or that they are about to become famous – in psychotic presentations of mania, this may be manifested in grandiose delusions); • decreased need for sleep (e.g. the person reports be",,,,
Phase2-HybridScoped-25,Hybrid+Scoped,25,normal,normal,"Label: normal
Evidence: [2] says: ""Disorders specifically associated with stress | Adjustment disorder Disorders specifically associated with stress 353""
Justification: The post mentions waiting for a comeback and expressing a desire for a comeback, which suggests a temporary emotional response to a specific event. The statement does not indicate a persistent emotional disturbance or a maladaptive reaction to a stressor. The context is specific to a particular event (EXO and SVTT) and does not reflect a chronic or persistent mental health condition.","[1] Adjustment disorder (6B43) — Essential Features: • A maladaptive reaction to an identifiable psychosocial stressor or multiple stressors (e.g. single stressful event, ongoing psychosocial difficulty or a combination of stressful life situations) tha
---
[2] Adjustment disorder (6B43) — Boundary with Normality: • Adjustment disorder represents a maladaptive reaction and failure to adapt to a stressor that is associated with significant preoccupation, and results in significant impairment in personal, family,",,,,
Phase2-HybridScoped-26,Hybrid+Scoped,26,normal,normal,"Label: normal
Evidence: [4] says: ""The symptoms are not a manifestation of another medical condition (e.g. hypothyroidism), and are not due to the effects of a substance or medication on the central nervous system (e.g. benzodiazepines), including withdrawal effects (e.g. from stimulants).""
Justification: The post mentions ""basic math getting their discord = wanting the D,"" which is a vague and unclear statement. There is no mention of depressive symptoms, mood disturbance, or any indication of a mental health condition. The statement does not meet the diagnostic criteria for depression, dysthymic disorder, or any other mental health condition as outlined in the ICD-11 chunks.","[1] Manic episode (EP.MAN) — Essential Features: their skill level, or that they are about to become famous – in psychotic presentations of mania, this may be manifested in grandiose delusions); • decreased need for sleep (e.g. the person reports be
---
[2] Manic episode (EP.MAN) — Boundary with Normality: • Periods of euphoric or irritable mood that are entirely contextually appropriate (e.g. euphoria after winning a lottery) should not be considered as meeting the mood component of the diagnostic requ
---
[3] Mixed episode (EP.MIX) — Essential Features: sexual desire or appetite) and cognitive functioning (e.g. periods of activation and inhibition or slowing of thoughts, attention and memory). • The symptoms are not a manifestation of another medical
---
[4] Dysthymic disorder (6A72) — Essential Features: since the onset of the disorder. • There is no history of manic, mixed or hypomanic episodes, which would indicate the presence of a bipolar or related disorder. • The symptoms are not a manifestation
---
[5] Dysthymic disorder (6A72) — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity,",,,,
