response_id,config,post_index,true_label,predicted,full_answer,retrieved_chunks,c2_relevant,c2_note,c3_relevant,c3_note
Phase 5: 0.6B-0.6B-10,0.6B,10,depression,depression,"Label: <depression>
Evidence: <ICD-11 chunk [number] says: ""quote the exact text from that chunk"">
Justification: <explain how the quoted ICD-11 text connects to the post>","[1] Mood disorder, unspecified — Essential Features: • The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or abse
---
[2] Dysthymic disorder — Essential Features: since the onset of the disorder. • There is no history of manic, mixed or hypomanic episodes, which would indicate the presence of a bipolar or related disorder. • The symptoms are not a manifestation of another medical condition (e.g. hypothyroidism), and are not due to the effects of a substance o
---
[3] Dysthymic disorder — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity, range and duration of symptoms. Assessment of the presence or absence of signs or symptoms should b
---
[4] Cyclothymic disorder — Essential Features: • Mood instability over an extended period of time (i.e. 2 years or more) characterized by numerous hypomanic and depressive periods is required for diagnosis. (In children and adolescents depressed mood can manifest as pervasive irritability.) Hypomanic periods may or may not have been sufficiently
---
[5] Cyclothymic disorder — Boundary with Normality: • Cyclothymic disorder is distinguished from normal variations in mood by a history of distress or di&culty functioning due to repeated occurrences of mood disturbance.",,,,
Phase 5: 0.6B-0.6B-11,0.6B,11,depression,depression,"Label: <depression>
Evidence: <ICD-11 chunk [number] says: ""The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or absence of symptoms should be made relative to typical functioning of the individual. Affective cluster • Depressed mood as reported by the individual (e.g. feeling down, sad) or as observed (e.g. tearful, defeated appearance) (Note: in children and adolescents depressed mood can manifest as irritability.) • Markedly diminished interest or pleasure in activities, especially those normally found to be enjoyable to the individual (Note: this may include a reduction in sexual desire.) Cognitive-behavioural cluster • Reduced ability to concentrate and sustain attention on tasks, or marked indecisiveness • Beliefs of low self-worth or excessive and inappropriate guilt that may be manifestly delusional (Note: this item should not be considered present if guilt or self-reproach is exclusively about being depressed.) • Hopelessness about the future • Recurrent thoughts of death (not just fear of dying), recurrent suicidal ideation (with or without a specific plan), or evidence of attempted suicide Mood disorders 213 Neurovegetative cluster • Significantly disrupted sleep (delayed sleep onset, increased frequency of waking during the night, or early morning)>
Justification: <ICD-11 chunk [number] says: ""The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or absence of symptoms should be made relative to typical functioning of the individual. Affective cluster • Depressed mood as reported by the individual (e.g. feeling down, sad) or as observed (e.g. tearful, defeated appearance) (Note: in children and adolescents depressed mood can manifest as irritability.) • Markedly diminished interest or pleasure in activities, especially those normally found to be enjoyable to the individual (Note: this may include a reduction in sexual desire.) Cognitive-behavioural cluster • Reduced ability to concentrate and sustain attention on tasks, or marked indecisiveness • Beliefs of low self-worth or excessive and inappropriate guilt that may be manifestly","[1] Mood disorder, unspecified — Essential Features: • The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or abse
---
[2] Dysthymic disorder — Essential Features: since the onset of the disorder. • There is no history of manic, mixed or hypomanic episodes, which would indicate the presence of a bipolar or related disorder. • The symptoms are not a manifestation of another medical condition (e.g. hypothyroidism), and are not due to the effects of a substance o
---
[3] Dysthymic disorder — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity, range and duration of symptoms. Assessment of the presence or absence of signs or symptoms should b
---
[4] Cyclothymic disorder — Essential Features: • Mood instability over an extended period of time (i.e. 2 years or more) characterized by numerous hypomanic and depressive periods is required for diagnosis. (In children and adolescents depressed mood can manifest as pervasive irritability.) Hypomanic periods may or may not have been sufficiently
---
[5] Cyclothymic disorder — Boundary with Normality: • Cyclothymic disorder is distinguished from normal variations in mood by a history of distress or di&culty functioning due to repeated occurrences of mood disturbance.",,,,
Phase 5: 0.6B-0.6B-12,0.6B,12,depression,suicidal,"Label: suicidal  
Evidence: <ICD-11 chunk [number] says: ""quote the exact text from that chunk"">  
Justification: <explain how the quoted ICD-11 text connects to the post>","[1] Mood disorder, unspecified — Essential Features: suicidal ideation (with or without a specific plan), or evidence of attempted suicide Mood disorders 213 Neurovegetative cluster • Significantly disrupted sleep (delayed sleep onset, increased frequency of waking during the night, or early morning awakening) or excessive sleep • Significant change i
---
[2] Dysthymic disorder — Essential Features: • Persistent depressed mood (i.e. lasting 2 years or more), for most of the day, for more days than not, as reported by the individual (e.g. feeling down, sad) or as observed (e.g. tearful, defeated appearance), is required for diagnosis. In children and adolescents depressed mood can manifest as pe
---
[3] Dysthymic disorder — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity, range and duration of symptoms. Assessment of the presence or absence of signs or symptoms should b
---
[4] Mood disorder, unspecified — Boundary with Normality: • Some depression of mood is a normal reaction to severe adverse life events and problems (e.g. divorce, job loss), and is common in the community. A depressive episode is differentiated from this common experience by the severity, range and duration of symptoms. If the diagnostic requirements for a
---
[5] Cyclothymic disorder — Essential Features: • Mood instability over an extended period of time (i.e. 2 years or more) characterized by numerous hypomanic and depressive periods is required for diagnosis. (In children and adolescents depressed mood can manifest as pervasive irritability.) Hypomanic periods may or may not have been sufficiently",,,,
Phase 5: 0.6B-0.6B-13,0.6B,13,depression,depression,"Label: <suicidal|depression|normal>
Evidence: <ICD-11 chunk [number] says: ""quote the exact text from that chunk"">
Justification: <explain how the quoted ICD-11 text connects to the post>","[1] Mood disorder, unspecified — Essential Features: suicidal ideation (with or without a specific plan), or evidence of attempted suicide Mood disorders 213 Neurovegetative cluster • Significantly disrupted sleep (delayed sleep onset, increased frequency of waking during the night, or early morning awakening) or excessive sleep • Significant change i
---
[2] Dysthymic disorder — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity, range and duration of symptoms. Assessment of the presence or absence of signs or symptoms should b
---
[3] Dysthymic disorder — Essential Features: • Persistent depressed mood (i.e. lasting 2 years or more), for most of the day, for more days than not, as reported by the individual (e.g. feeling down, sad) or as observed (e.g. tearful, defeated appearance), is required for diagnosis. In children and adolescents depressed mood can manifest as pe
---
[4] Mood disorder, unspecified — Boundary with Normality: • Some depression of mood is a normal reaction to severe adverse life events and problems (e.g. divorce, job loss), and is common in the community. A depressive episode is differentiated from this common experience by the severity, range and duration of symptoms. If the diagnostic requirements for a
---
[5] Mixed depressive and anxiety disorder — Boundary with Normality: • If worry is the only anxiety symptom (i.e. no sympathetic autonomic or other anxiety symptoms are present), a diagnosis of mixed depressive and anxiety disorder diagnosis is not appropriate.",,,,
Phase 5: 0.6B-0.6B-14,0.6B,14,depression,suicidal,"Label: suicidal  
Evidence: <ICD-11 chunk [number] says: ""quote the exact text from that chunk"">  
Justification: <explain how the quoted ICD-11 text connects to the post>","[1] Mood disorder, unspecified — Essential Features: • Both of the following symptoms occur concurrently and persist for most of the day, nearly every day, for at least several days. • Persistent elevation of mood or increased irritability is observable or reported, and represents a significant change from the individual’s usual range of moods (e.g. t
---
[2] Cyclothymic disorder — Essential Features: • Mood instability over an extended period of time (i.e. 2 years or more) characterized by numerous hypomanic and depressive periods is required for diagnosis. (In children and adolescents depressed mood can manifest as pervasive irritability.) Hypomanic periods may or may not have been sufficiently
---
[3] Cyclothymic disorder — Boundary with Normality: • Cyclothymic disorder is distinguished from normal variations in mood by a history of distress or di&culty functioning due to repeated occurrences of mood disturbance.
---
[4] Mixed depressive and anxiety disorder — Boundary with Normality: • If worry is the only anxiety symptom (i.e. no sympathetic autonomic or other anxiety symptoms are present), a diagnosis of mixed depressive and anxiety disorder diagnosis is not appropriate.
---
[5] Mixed depressive and anxiety disorder — Essential Features: • The presence of both depressive and anxiety symptoms for most of the time during a period of 2 weeks or more is required for diagnosis. Mood disorders 259 • Depressive symptoms include depressed mood or markedly diminished interest or pleasure in activities. • There are multiple anxiety symptoms, ",,,,
Phase 5: 0.6B-0.6B-15,0.6B,15,depression,depression,"Label: depression  
Evidence: <ICD-11 chunk [2] says: ""since the onset of the disorder. • The symptoms are not a manifestation of another medical condition (e.g. hypothyroidism), and are not due to the effects of a substance or medication on the central nervous system (e.g. benzodiazepines), including withdrawal effects (e.g. from alcohol, benzodiazepines). • The symptoms result in significant distress or significant impairment in personal, family, social, educational, occupational or other important areas of functioning. If functioning is maintained, it is only through significant additional effort."">  
Justification: <ICD-11 chunk [2] connects to the post by highlighting that the symptoms of depression are significant and result in distress, which aligns with the post's description of feeling overwhelmed and experiencing three truths in life. The post reflects a deep sense of depression, indicating that the individual is experiencing significant impairment in personal, family, social, educational, occupational, or other important areas of functioning.","[1] Mood disorder, unspecified — Essential Features: suicidal ideation (with or without a specific plan), or evidence of attempted suicide Mood disorders 213 Neurovegetative cluster • Significantly disrupted sleep (delayed sleep onset, increased frequency of waking during the night, or early morning awakening) or excessive sleep • Significant change i
---
[2] Dysthymic disorder — Essential Features: since the onset of the disorder. • There is no history of manic, mixed or hypomanic episodes, which would indicate the presence of a bipolar or related disorder. • The symptoms are not a manifestation of another medical condition (e.g. hypothyroidism), and are not due to the effects of a substance o
---
[3] Dysthymic disorder — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity, range and duration of symptoms. Assessment of the presence or absence of signs or symptoms should b
---
[4] Mood disorder, unspecified — Boundary with Normality: • Some depression of mood is a normal reaction to severe adverse life events and problems (e.g. divorce, job loss), and is common in the community. A depressive episode is differentiated from this common experience by the severity, range and duration of symptoms. If the diagnostic requirements for a
---
[5] Mixed depressive and anxiety disorder — Essential Features: • The presence of both depressive and anxiety symptoms for most of the time during a period of 2 weeks or more is required for diagnosis. Mood disorders 259 • Depressive symptoms include depressed mood or markedly diminished interest or pleasure in activities. • There are multiple anxiety symptoms, ",,,,
Phase 5: 0.6B-0.6B-16,0.6B,16,depression,depression,"Label: <normal>
Evidence: <ICD-11 chunk [number] says: ""The presence of both depressive symptoms and anxiety symptoms for most of the day, nearly every day, during a period of 2 weeks or more is required for diagnosis. Mood disorders 259 • Depressive symptoms include depressed mood or markedly diminished interest or pleasure in activities. • There are multiple anxiety symptoms, which may include feeling nervous, anxious or on edge, not being able to control worrying thoughts, fear that something awful will happen, having trouble relaxing, muscle tension or sympathetic autonomic symptoms. • Neither the depressive nor the anxiety symptoms – considered separately – are sufficiently severe, numerous or lasting to meet the diagnostic requirements of another depressive disorder or an anxiety or fear-related disorder. There is no history of manic or mixed episodes, which would indicate the presence of a bipolar disorder. • The symptoms result in significant distress or significant impairment in personal, family, social, educational, occupational or other important areas of functioning. If functioning is maintained, it is only through significant additional effort."">
Justification: The post reflects a mix of depressive symptoms (loneliness, feeling alone) and anxiety symptoms (jealousy, feeling pathetic). The ICD-11 chunk 259 supports this by stating that both depressive and anxiety symptoms are present for most of the day, nearly every day, and that they are sufficient for a diagnosis. The evidence directly connects to the post's content.","[1] Mood disorder, unspecified — Essential Features: • The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or abse
---
[2] Dysthymic disorder — Essential Features: since the onset of the disorder. • There is no history of manic, mixed or hypomanic episodes, which would indicate the presence of a bipolar or related disorder. • The symptoms are not a manifestation of another medical condition (e.g. hypothyroidism), and are not due to the effects of a substance o
---
[3] Dysthymic disorder — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity, range and duration of symptoms. Assessment of the presence or absence of signs or symptoms should b
---
[4] Mixed depressive and anxiety disorder — Essential Features: • The presence of both depressive and anxiety symptoms for most of the time during a period of 2 weeks or more is required for diagnosis. Mood disorders 259 • Depressive symptoms include depressed mood or markedly diminished interest or pleasure in activities. • There are multiple anxiety symptoms, 
---
[5] Mixed depressive and anxiety disorder — Boundary with Normality: • If worry is the only anxiety symptom (i.e. no sympathetic autonomic or other anxiety symptoms are present), a diagnosis of mixed depressive and anxiety disorder diagnosis is not appropriate.",,,,
Phase 5: 0.6B-0.6B-17,0.6B,17,depression,depression,"Label: depression  
Evidence: ""quote the exact text from that chunk"": ""i often have suicidal thoughts, but what stops me from committing it is knowing that i will hurt people who care for me, and i never want to be the one who puts sadness upon anyone. but that's the problem. i'm not stopping for myself. i'm only stopping for others. for all my life, i feel like i have lost my sense of identity because i've always been caring for others 200% more than myself, which heavily contributes to my depression in countless ways and brings me to these dark thoughts and fantasies of ending my life. i put myself and my wants aside a lot... and here i am, doing it again... just to be in this depressing cycle... live to care for others, never for self""  
Justification: <explain how the quoted ICD-11 text connects to the post>","[1] Mood disorder, unspecified — Essential Features: • The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or abse
---
[2] Dysthymic disorder — Essential Features: since the onset of the disorder. • There is no history of manic, mixed or hypomanic episodes, which would indicate the presence of a bipolar or related disorder. • The symptoms are not a manifestation of another medical condition (e.g. hypothyroidism), and are not due to the effects of a substance o
---
[3] Dysthymic disorder — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity, range and duration of symptoms. Assessment of the presence or absence of signs or symptoms should b
---
[4] Cyclothymic disorder — Essential Features: • Mood instability over an extended period of time (i.e. 2 years or more) characterized by numerous hypomanic and depressive periods is required for diagnosis. (In children and adolescents depressed mood can manifest as pervasive irritability.) Hypomanic periods may or may not have been sufficiently
---
[5] Cyclothymic disorder — Boundary with Normality: • Cyclothymic disorder is distinguished from normal variations in mood by a history of distress or di&culty functioning due to repeated occurrences of mood disturbance.",,,,
Phase 5: 0.6B-0.6B-18,0.6B,18,depression,normal,"Label: <normal>
Evidence: <ICD-11 chunk [number] says: ""It is normal to experience moments of euphoria or irritable mood that are contextually appropriate, such as euphoria after winning a lottery""  
Justification: The post describes a moment of euphoric or irritable mood that is contextually appropriate, which aligns with the ICD-11 criteria for normal mood fluctuations. The mention of ""real laugh, from the heart"" and the associated positive emotions supports the idea that the mood is not indicative of a manic or hypomanic episode.","[1] Mood disorder, unspecified — Boundary with Normality: • Periods of euphoric or irritable mood that are entirely contextually appropriate (e.g. euphoria after winning a lottery) should not be considered as meeting the mood component of the diagnostic requirements for a manic episode.
---
[2] Cyclothymic disorder — Boundary with Normality: • Cyclothymic disorder is distinguished from normal variations in mood by a history of distress or difficulty functioning due to repeated occurrences of mood disturbance.
---
[3] Cyclothymic disorder — Essential Features: • Mood instability over an extended period of time (i.e. 2 years or more) characterized by numerous hypomanic and depressive periods is required for diagnosis. (In children and adolescents depressed mood can manifest as pervasive irritability.) Hypomanic periods may or may not have been su&ciently s
---
[4] Dysthymic disorder — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity, range and duration of symptoms. Assessment of the presence or absence of signs or symptoms should b
---
[5] Dysthymic disorder — Essential Features: • Persistent depressed mood (i.e. lasting 2 years or more), for most of the day, for more days than not, as reported by the individual (e.g. feeling down, sad) or as observed (e.g. tearful, defeated appearance), is required for diagnosis. In children and adolescents depressed mood can manifest as pe",,,,
Phase 5: 0.6B-0.6B-19,0.6B,19,depression,suicidal,"Label: suicide  
Evidence: <ICD-11 chunk [number] says: ""quote the exact text from that chunk"">  
Justification: <explain how the quoted ICD-11 text connects to the post>","[1] Mood disorder, unspecified — Essential Features: • The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or abse
---
[2] Dysthymic disorder — Essential Features: since the onset of the disorder. • There is no history of manic, mixed or hypomanic episodes, which would indicate the presence of a bipolar or related disorder. • The symptoms are not a manifestation of another medical condition (e.g. hypothyroidism), and are not due to the effects of a substance o
---
[3] Dysthymic disorder — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity, range and duration of symptoms. Assessment of the presence or absence of signs or symptoms should b
---
[4] Mixed depressive and anxiety disorder — Essential Features: • The presence of both depressive and anxiety symptoms for most of the time during a period of 2 weeks or more is required for diagnosis. Mood disorders 259 • Depressive symptoms include depressed mood or markedly diminished interest or pleasure in activities. • There are multiple anxiety symptoms, 
---
[5] Mixed depressive and anxiety disorder — Boundary with Normality: • If worry is the only anxiety symptom (i.e. no sympathetic autonomic or other anxiety symptoms are present), a diagnosis of mixed depressive and anxiety disorder diagnosis is not appropriate.",,,,
Phase 5: 0.6B-0.6B-20,0.6B,20,normal,suicidal,"Label: suicide  
Evidence: <ICD-11 chunk [number] says: ""quote the exact text from that chunk"">  
Justification: <explain how the quoted ICD-11 text connects to the post>","[1] Mood disorder, unspecified — Boundary with Normality: • Periods of euphoric or irritable mood that are entirely contextually appropriate (e.g. euphoria after winning a lottery) should not be considered as meeting the mood component of the diagnostic requirements for a manic episode.
---
[2] Mood disorder, unspecified — Essential Features: • Both of the following symptoms occur concurrently and persist for most of the day, nearly every day, for at least several days. • Persistent elevation of mood or increased irritability is observable or reported, and represents a significant change from the individual’s usual range of moods (e.g. t
---
[3] Mixed depressive and anxiety disorder — Boundary with Normality: • If worry is the only anxiety symptom (i.e. no sympathetic autonomic or other anxiety symptoms are present), a diagnosis of mixed depressive and anxiety disorder diagnosis is not appropriate.
---
[4] Mixed depressive and anxiety disorder — Essential Features: • The presence of both depressive and anxiety symptoms for most of the time during a period of 2 weeks or more is required for diagnosis. Mood disorders 259 • Depressive symptoms include depressed mood or markedly diminished interest or pleasure in activities. • There are multiple anxiety symptoms, ",,,,
Phase 5: 0.6B-0.6B-21,0.6B,21,normal,depression,"Label: <normal>
Evidence: <ICD-11 chunk [number] says: ""The individual is experiencing a period of disturbed sleep, which is a normal part of the life cycle of depression."">
Justification: <ICD-11 chunk [number] says: ""The individual is experiencing a period of disturbed sleep, which is a normal part of the life cycle of depression."">","[1] Mood disorder, unspecified — Essential Features: • The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or abse
---
[2] Dysthymic disorder — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity, range and duration of symptoms. Assessment of the presence or absence of signs or symptoms should b
---
[3] Dysthymic disorder — Essential Features: • Persistent depressed mood (i.e. lasting 2 years or more), for most of the day, for more days than not, as reported by the individual (e.g. feeling down, sad) or as observed (e.g. tearful, defeated appearance), is required for diagnosis. In children and adolescents depressed mood can manifest as pe
---
[4] Recurrent depressive disorder — Essential Features: • A history of at least two depressive episodes (see above essential features), which may include a current episode, separated by several months without significant mood disturbance is required for diagnosis. • There is no history of manic, mixed or hypomanic episodes, which would indicate the prese
---
[5] Mixed depressive and anxiety disorder — Boundary with Normality: • If worry is the only anxiety symptom (i.e. no sympathetic autonomic or other anxiety symptoms are present), a diagnosis of mixed depressive and anxiety disorder diagnosis is not appropriate.",,,,
Phase 5: 0.6B-0.6B-22,0.6B,22,normal,suicidal,"Label: <suicidal|
Evidence: <ICD-11 chunk [number] says: ""quote the exact text from that chunk"">
Justification: <explain how the quoted ICD-11 text connects to the post>","[1] Mood disorder, unspecified — Essential Features: suicidal ideation (with or without a specific plan), or evidence of attempted suicide Mood disorders 213 Neurovegetative cluster • Significantly disrupted sleep (delayed sleep onset, increased frequency of waking during the night, or early morning awakening) or excessive sleep • Significant change i
---
[2] Dysthymic disorder — Essential Features: since the onset of the disorder. • There is no history of manic, mixed or hypomanic episodes, which would indicate the presence of a bipolar or related disorder. • The symptoms are not a manifestation of another medical condition (e.g. hypothyroidism), and are not due to the effects of a substance o
---
[3] Dysthymic disorder — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity, range and duration of symptoms. Assessment of the presence or absence of signs or symptoms should b
---
[4] Mixed depressive and anxiety disorder — Essential Features: • The presence of both depressive and anxiety symptoms for most of the time during a period of 2 weeks or more is required for diagnosis. Mood disorders 259 • Depressive symptoms include depressed mood or markedly diminished interest or pleasure in activities. • There are multiple anxiety symptoms, 
---
[5] Mixed depressive and anxiety disorder — Boundary with Normality: • If worry is the only anxiety symptom (i.e. no sympathetic autonomic or other anxiety symptoms are present), a diagnosis of mixed depressive and anxiety disorder diagnosis is not appropriate.",,,,
Phase 5: 0.6B-0.6B-23,0.6B,23,normal,depression,"Label: <normal>
Evidence: <ICD-11 chunk [number] says: ""The presentation is characterized by depressive symptoms that share primary clinical features with other depressive disorders (e.g. depressed mood, decreased engagement in pleasurable activities, decreased energy levels, disruptions in sleep or eating)."">  
Justification: <explain how the quoted ICD-11 text connects to the post>","[1] Mixed depressive and anxiety disorder — Essential Features: • The presence of both depressive and anxiety symptoms for most of the time during a period of 2 weeks or more is required for diagnosis. Mood disorders 259 • Depressive symptoms include depressed mood or markedly diminished interest or pleasure in activities. • There are multiple anxiety symptoms, 
---
[2] Mixed depressive and anxiety disorder — Boundary with Normality: • If worry is the only anxiety symptom (i.e. no sympathetic autonomic or other anxiety symptoms are present), a diagnosis of mixed depressive and anxiety disorder diagnosis is not appropriate.
---
[3] Mood disorder, unspecified — Essential Features: • The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or abse
---
[4] Other specified depressive disorder — Essential Features: • The presentation is characterized by depressive symptoms that share primary clinical features with other depressive disorders (e.g. depressed mood, decreased engagement in pleasurable activities, decreased energy levels, disruptions in sleep or eating). • The symptoms do not fulfil the diagnostic 
---
[5] Other specified mood disorder — Essential Features: The presentation is characterized by mood symptoms that cannot clearly be described as bipolar or depressive in nature (e.g. marked and persistent irritability in the absence of other clear manic or depressive symptoms). • The symptoms do not fulfil the diagnostic requirements for any other disorder",,,,
Phase 5: 0.6B-0.6B-24,0.6B,24,normal,normal,"Label: normal  
Evidence: <ICD-11 chunk [number] says: ""quote the exact text from that chunk"">  
Justification: <explain how the quoted ICD-11 text connects to the post>","[1] Mood disorder, unspecified — Boundary with Normality: • Periods of euphoric or irritable mood that are entirely contextually appropriate (e.g. euphoria after winning a lottery) should not be considered as meeting the mood component of the diagnostic requirements for a manic episode.
---
[2] Cyclothymic disorder — Boundary with Normality: • Cyclothymic disorder is distinguished from normal variations in mood by a history of distress or difficulty functioning due to repeated occurrences of mood disturbance.
---
[3] Cyclothymic disorder — Essential Features: • Mood instability over an extended period of time (i.e. 2 years or more) characterized by numerous hypomanic and depressive periods is required for diagnosis. (In children and adolescents depressed mood can manifest as pervasive irritability.) Hypomanic periods may or may not have been su&ciently s
---
[4] Mixed depressive and anxiety disorder — Boundary with Normality: • If worry is the only anxiety symptom (i.e. no sympathetic autonomic or other anxiety symptoms are present), a diagnosis of mixed depressive and anxiety disorder diagnosis is not appropriate.
---
[5] Mixed depressive and anxiety disorder — Essential Features: • The presence of both depressive and anxiety symptoms for most of the time during a period of 2 weeks or more is required for diagnosis. Mood disorders 259 • Depressive symptoms include depressed mood or markedly diminished interest or pleasure in activities. • There are multiple anxiety symptoms, ",,,,
Phase 5: 0.6B-0.6B-25,0.6B,25,normal,normal,"Label: <normal>
Evidence: <ICD-11 chunk [number] says: ""The symptoms are not better accounted for by another mental, behavioural or neurodevelopmental disorder (e.g. schizophrenia or another primary psychotic disorder, an anxiety or fear-related disorder, a disorder specifically associated with stress)."">  
Justification: <explain how the quoted ICD-11 text connects to the post>","[1] Mood disorder, unspecified — Boundary with Normality: • Periods of euphoric or irritable mood that are entirely contextually appropriate (e.g. euphoria after winning a lottery) should not be considered as meeting the mood component of the diagnostic requirements for a manic episode.
---
[2] Mood disorder, unspecified — Essential Features: from one idea to the next; the person reports that their thoughts are rapid or even racing and has difficulty remaining on a topic); • increased self-esteem or grandiosity (e.g. the individual is more self-confident than usual); • decreased need for sleep (e.g. the person reports needing less sleep 
---
[3] Other specified depressive disorder — Essential Features: • The presentation is characterized by depressive symptoms that share primary clinical features with other depressive disorders (e.g. depressed mood, decreased engagement in pleasurable activities, decreased energy levels, disruptions in sleep or eating). • The symptoms do not fulfil the diagnostic 
---
[4] Other specified mood disorder — Essential Features: The presentation is characterized by mood symptoms that cannot clearly be described as bipolar or depressive in nature (e.g. marked and persistent irritability in the absence of other clear manic or depressive symptoms). • The symptoms do not fulfil the diagnostic requirements for any other disorder
---
[5] Mixed depressive and anxiety disorder — Boundary with Normality: • If worry is the only anxiety symptom (i.e. no sympathetic autonomic or other anxiety symptoms are present), a diagnosis of mixed depressive and anxiety disorder diagnosis is not appropriate.",,,,
Phase 5: 0.6B-0.6B-26,0.6B,26,normal,normal,"Label: <normal>
Evidence: <ICD-11 chunk [number] says: ""quote the exact text from that chunk"">
Justification: <explain how the quoted ICD-11 text connects to the post>","[1] Dysthymic disorder — Essential Features: since the onset of the disorder. • There is no history of manic, mixed or hypomanic episodes, which would indicate the presence of a bipolar or related disorder. • The symptoms are not a manifestation of another medical condition (e.g. hypothyroidism), and are not due to the effects of a substance o
---
[2] Dysthymic disorder — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity, range and duration of symptoms. Assessment of the presence or absence of signs or symptoms should b
---
[3] Mood disorder, unspecified — Essential Features: fulfil the diagnostic requirements for a mixed episode. • The mood disturbance results in significant impairment in personal, family, social, educational, occupational or other important areas of functioning, requires intensive treatment (e.g. hospitalization) to prevent harm to self or others, or i
---
[4] Other specified mood disorder — Essential Features: The presentation is characterized by mood symptoms that cannot clearly be described as bipolar or depressive in nature (e.g. marked and persistent irritability in the absence of other clear manic or depressive symptoms). • The symptoms do not fulfil the diagnostic requirements for any other disorder
---
[5] Mixed depressive and anxiety disorder — Essential Features: • The presence of both depressive and anxiety symptoms for most of the time during a period of 2 weeks or more is required for diagnosis. Mood disorders 259 • Depressive symptoms include depressed mood or markedly diminished interest or pleasure in activities. • There are multiple anxiety symptoms, ",,,,
