response_id,config,post_index,true_label,predicted,full_answer,retrieved_chunks,c2_relevant,c2_note,c3_relevant,c3_note
Phase2-Filter-10,Dense+Filter,10,depression,suicidal,"Label: suicidal
Evidence: [1] says: ""Recurrent suicidal ideation (with or without a specific plan), or evidence of attempted suicide""
Justification: The post mentions ""I want to sleep but cannot. I should probably get my meds adjusted again but I absolutely HATE when they start that process. It would be amazing to just kind of melt away at this point."" This indicates recurrent suicidal ideation, which is a key criterion for suicidal behavior as outlined in the ICD-11.","[1] Mood disorder, unspecified — Essential Features: • The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or abse
---
[2] Dysthymic disorder — Essential Features: since the onset of the disorder. • There is no history of manic, mixed or hypomanic episodes, which would indicate the presence of a bipolar or related disorder. • The symptoms are not a manifestation of another medical condition (e.g. hypothyroidism), and are not due to the effects of a substance o
---
[3] Dysthymic disorder — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity, range and duration of symptoms. Assessment of the presence or absence of signs or symptoms should b
---
[4] Cyclothymic disorder — Essential Features: • Mood instability over an extended period of time (i.e. 2 years or more) characterized by numerous hypomanic and depressive periods is required for diagnosis. (In children and adolescents depressed mood can manifest as pervasive irritability.) Hypomanic periods may or may not have been sufficiently
---
[5] Cyclothymic disorder — Boundary with Normality: • Cyclothymic disorder is distinguished from normal variations in mood by a history of distress or di&culty functioning due to repeated occurrences of mood disturbance.",,,,
Phase2-Filter-11,Dense+Filter,11,depression,depression,"Label: depression
Evidence: [1] says: ""The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or absence of symptoms should be made relative to typical functioning of the individual. Affective cluster • Depressed mood as reported by the individual (e.g. feeling down, sad) or as observed (e.g. tearful, defeated appearance) (Note: in children and adolescents depressed mood can manifest as irritability.) • Markedly diminished interest or pleasure in activities, especially those normally found to be enjoyable to the individual (Note: this may include a reduction in sexual desire.) Cognitive-behavioural cluster • Reduced ability to concentrate and sustain attention on tasks, or marked indecisiveness • Beliefs of low self-worth or excessive and inappropriate guilt that may be manifestly delusional (Note: this item should not be considered present if guilt or self-reproach is exclusively about being depressed.) • Hopelessness about the future • Recurrent thoughts of death (not just fear of dying), recurrent suicidal ideation (with or without a specific plan), or evidence of attempted suicide""
Justification: The post mentions struggling with depression, questioning one's identity, and writing a song to express oneself, which aligns with the diagnostic criteria for depression. The mention of recurrent thoughts of death and recurrent suicidal ideation supports the classification of depression.","[1] Mood disorder, unspecified — Essential Features: • The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or abse
---
[2] Dysthymic disorder — Essential Features: since the onset of the disorder. • There is no history of manic, mixed or hypomanic episodes, which would indicate the presence of a bipolar or related disorder. • The symptoms are not a manifestation of another medical condition (e.g. hypothyroidism), and are not due to the effects of a substance o
---
[3] Dysthymic disorder — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity, range and duration of symptoms. Assessment of the presence or absence of signs or symptoms should b
---
[4] Cyclothymic disorder — Essential Features: • Mood instability over an extended period of time (i.e. 2 years or more) characterized by numerous hypomanic and depressive periods is required for diagnosis. (In children and adolescents depressed mood can manifest as pervasive irritability.) Hypomanic periods may or may not have been sufficiently
---
[5] Cyclothymic disorder — Boundary with Normality: • Cyclothymic disorder is distinguished from normal variations in mood by a history of distress or di&culty functioning due to repeated occurrences of mood disturbance.",,,,
Phase2-Filter-12,Dense+Filter,12,depression,suicidal,"Label: suicidal
Evidence: [1] says: ""suicidal ideation (with or without a specific plan), or evidence of attempted suicide Mood disorders 213 Neurovegetative cluster • Significantly disrupted sleep (delayed sleep onset, increased frequency of waking during the night, or early morning awakening) or excessive sleep • Significant change in appetite (diminished or increased) or significant weight change (gain or loss) • Psychomotor agitation or retardation (observable by others, not merely subjective feelings of restlessness or being slowed down) • Reduced energy, fatigue or marked tiredness following the expenditure of only a minimum of effort • The symptoms are not better accounted for by bereavement. • The symptoms are not a manifestation of another medical condition (e.g. a brain tumour), and are not due to the effects of a substance or medication on the central nervous system (e.g. benzodiazepines), including withdrawal effects (e.g. from stimulants). • The clinical presentation does not fulfil the diagnostic requirements for a mixed episode. • The mood disturbance results in significant impairment in personal, family, social, educational, occupational or other important areas of functioning. If functioning is maintained, it is only through significant additional effort.""
Justification: The post contains the phrase ""I will not be remembered for anything and Ill die as nothing ="", which reflects suicidal ideation. This aligns with the ICD-11 criteria for suicidal ideation, as it indicates a potential risk of suicide.","[1] Mood disorder, unspecified — Essential Features: suicidal ideation (with or without a specific plan), or evidence of attempted suicide Mood disorders 213 Neurovegetative cluster • Significantly disrupted sleep (delayed sleep onset, increased frequency of waking during the night, or early morning awakening) or excessive sleep • Significant change i
---
[2] Mood disorder, unspecified — Boundary with Normality: • Some depression of mood is a normal reaction to severe adverse life events and problems (e.g. divorce, job loss), and is common in the community. A depressive episode is differentiated from this common experience by the severity, range and duration of symptoms. If the diagnostic requirements for a",,,,
Phase2-Filter-13,Dense+Filter,13,depression,suicidal,"Label: suicidal|depression
Evidence: [1] says: ""suicidal ideation (with or without a specific plan), or evidence of attempted suicide Mood disorders 213 Neurovegetative cluster • Significantly disrupted sleep (delayed sleep onset, increased frequency of waking during the night, or early morning awakening) or excessive sleep • Significant change in appetite (diminished or increased) or significant weight change (gain or loss) • Psychomotor agitation or retardation (observable by others, not merely subjective feelings of restlessness or being slowed down) • Reduced energy, fatigue or marked tiredness following the expenditure of only a minimum of effort • The symptoms are not better accounted for by bereavement. • The symptoms are not a manifestation of another medical condition (e.g. a brain tumour), and are not due to the effects of a substance or medication on the central nervous system (e.g. benzodiazepines), including withdrawal effects (e.g. from stimulants). • The clinical presentation does not fulfil the diagnostic requirements for a mixed episode. • The mood disturbance results in significant impairment in personal, family, social, educational, occupational or other important areas of functioning. If functioning is maintained, it is only through significant additional effort.""
Justification: The post contains suicidal ideation (""Made the mistake of not dying. Would have made everyone happier had I just died do not mind me, just a pathetic idiot no one cares about"") which aligns with the ICD-11 criteria for suicidal ideation. The evidence from ICD-11 chunk [1] supports the presence of suicidal ideation and the associated impairment in functioning, which connects to the post.","[1] Mood disorder, unspecified — Essential Features: suicidal ideation (with or without a specific plan), or evidence of attempted suicide Mood disorders 213 Neurovegetative cluster • Significantly disrupted sleep (delayed sleep onset, increased frequency of waking during the night, or early morning awakening) or excessive sleep • Significant change i
---
[2] Dysthymic disorder — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity, range and duration of symptoms. Assessment of the presence or absence of signs or symptoms should b
---
[3] Dysthymic disorder — Essential Features: • Persistent depressed mood (i.e. lasting 2 years or more), for most of the day, for more days than not, as reported by the individual (e.g. feeling down, sad) or as observed (e.g. tearful, defeated appearance), is required for diagnosis. In children and adolescents depressed mood can manifest as pe
---
[4] Mood disorder, unspecified — Boundary with Normality: • Some depression of mood is a normal reaction to severe adverse life events and problems (e.g. divorce, job loss), and is common in the community. A depressive episode is differentiated from this common experience by the severity, range and duration of symptoms. If the diagnostic requirements for a",,,,
Phase2-Filter-14,Dense+Filter,14,depression,depression,"Label: <depression>
Evidence: <ICD-11 chunk [4] says: ""Anxiety and general apprehensiveness or worry are accompanied by additional characteristic symptoms, such as: muscle tension or motor restlessness; sympathetic autonomic overactivity as evidenced by frequent gastrointestinal symptoms such as nausea and/or abdominal distress, heart palpitations, sweating, trembling, shaking and/or dry mouth; subjective experience of nervousness, restlessness or being 'on edge'; difficulty concentrating; irritability; sleep disturbances (difficulty falling or staying asleep, or restless, unsatisfying sleep). The symptoms are not transient and persist for at least several months, for more days than not. The symptoms are not better accounted for by another mental disorder (e.g. a depressive disorder). The symptoms are not a manifestation of another medical condition (e.g. hyperthyroidism), and are not due to the effects of a substance or medication on the central nervous system (e.g. caffeine, cocaine), including withdrawal effects (e.g. alcohol, benzodiazepines). The symptoms result in significant distress about experiencing persistent anxiety symptoms or significant impairment in personal, family, social, educational, occupational or other important areas of functioning.>
Justification: The post expresses intense anxiety and distress about a medical procedure and the potential for a serious illness. The language used (""fuck cancer,"" ""I know she can get through this but she does not deserve this"") indicates significant emotional distress and impairment in personal functioning. The symptoms described in ICD-11 chunk [4] align with the persistent and intense anxiety and worry that characterize depression.","[1] Hypochondriasis (health anxiety disorder) — Essential Features: • Persistent preoccupation or fear about the possibility of having one or more serious, progressive or life-threatening illnesses is required for diagnosis. • The preoccupation is accompanied by either: • repetitive and excessive health-related behaviours, such as repeatedly checking of the body for
---
[2] Post-traumatic stress disorder — Essential Features: • Exposure to an event or situation (either short- or long-lasting) of an extremely threatening or horrific nature is required for diagnosis. Such events include, but are not limited to, directly experiencing natural or human-made disasters, combat, serious accidents, torture, sexual violence, terro
---
[3] Post-traumatic stress disorder — Boundary with Normality: • A history of exposure to an event or situation of an extremely threatening or horrific nature does not in itself indicate the presence of post-traumatic stress disorder. Many people experience such stressors without developing a disorder. Rather, the presentation must meet all diagnostic requireme
---
[4] Generalized anxiety disorder — Boundary with Normality: • Anxiety and worry are normal emotional/cognitive states that commonly occur when people are under stress. At optimal levels, anxiety and worry may help to direct problem- solving efforts, focus attention adaptively and increase alertness. Normal anxiety and worry are usually sufficiently self-regu
---
[5] Generalized anxiety disorder — Essential Features: • Marked symptoms of anxiety are required for diagnosis, manifested in either: • general apprehensiveness that is not restricted to any particular environmental circumstance (i.e. “free-floating anxiety”); or • excessive worry (apprehensive expectation) about negative events occurring in several dif",,,,
Phase2-Filter-15,Dense+Filter,15,depression,suicidal,"Label: suicidal|depression
Evidence: [1] says: ""suicidal ideation (with or without a specific plan), or evidence of attempted suicide Mood disorders 213 Neurovegetative cluster • Significantly disrupted sleep (delayed sleep onset, increased frequency of waking during the night, or early morning awakening) or excessive sleep • Significant change in appetite (diminished or increased) or significant weight change (gain or loss) • Psychomotor agitation or retardation (observable by others, not merely subjective feelings of restlessness or being slowed down) • Reduced energy, fatigue or marked tiredness following the expenditure of only a minimum of effort • The symptoms are not better accounted for by bereavement. • The symptoms are not a manifestation of another medical condition (e.g. a brain tumour), and are not due to the effects of a substance or medication on the central nervous system (e.g. benzodiazepines), including withdrawal effects (e.g. from stimulants). • The clinical presentation does not fulfil the diagnostic requirements for a mixed episode. • The mood disturbance results in significant impairment in personal, family, social, educational, occupational or other important areas of functioning. If functioning is maintained, it is only through significant additional effort.""
Justification: The post indicates a sense of hopelessness, lack of motivation, and a belief that life has no meaning, which aligns with the criteria for depression. The mention of suicidal ideation and the belief that life has no meaning is consistent with the ICD-11 criteria for depression, particularly the ""suicidal"" label. The post also reflects a significant reduction in interest in life and a lack of motivation, which are key features of depression as outlined in ICD-11.","[1] Mood disorder, unspecified — Essential Features: suicidal ideation (with or without a specific plan), or evidence of attempted suicide Mood disorders 213 Neurovegetative cluster • Significantly disrupted sleep (delayed sleep onset, increased frequency of waking during the night, or early morning awakening) or excessive sleep • Significant change i
---
[2] Dysthymic disorder — Essential Features: since the onset of the disorder. • There is no history of manic, mixed or hypomanic episodes, which would indicate the presence of a bipolar or related disorder. • The symptoms are not a manifestation of another medical condition (e.g. hypothyroidism), and are not due to the effects of a substance o
---
[3] Dysthymic disorder — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity, range and duration of symptoms. Assessment of the presence or absence of signs or symptoms should b
---
[4] Mood disorder, unspecified — Boundary with Normality: • Some depression of mood is a normal reaction to severe adverse life events and problems (e.g. divorce, job loss), and is common in the community. A depressive episode is differentiated from this common experience by the severity, range and duration of symptoms. If the diagnostic requirements for a
---
[5] Mixed depressive and anxiety disorder — Essential Features: • The presence of both depressive and anxiety symptoms for most of the time during a period of 2 weeks or more is required for diagnosis. Mood disorders 259 • Depressive symptoms include depressed mood or markedly diminished interest or pleasure in activities. • There are multiple anxiety symptoms, ",,,,
Phase2-Filter-16,Dense+Filter,16,depression,depression,"Label: depressive
Evidence: [1] says: ""Markedly diminished interest or pleasure in activities, especially those normally found to be enjoyable to the individual (Note: this may include a reduction in sexual desire).""
Justification: The post describes a sense of loneliness, attachment issues, and jealousy, which align with the criteria for depression. The individual is expressing feelings of sadness and a lack of interest in activities, which are consistent with the ICD-11 criteria for depression.","[1] Mood disorder, unspecified — Essential Features: • The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or abse
---
[2] Mood disorder, unspecified — Boundary with Normality: • Some depression of mood is a normal reaction to severe adverse life events and problems (e.g. divorce, job loss), and is common in the community. A depressive episode is differentiated from this common experience by the severity, range and duration of symptoms. If the diagnostic requirements for a",,,,
Phase2-Filter-17,Dense+Filter,17,depression,suicidal,"Label: suicidal
Evidence: [1] says: ""The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or absence of symptoms should be made relative to typical functioning of the individual. Affective cluster • Depressed mood as reported by the individual (e.g. feeling down, sad) or as observed (e.g. tearful, defeated appearance) (Note: in children and adolescents depressed mood can manifest as irritability.) • Markedly diminished interest or pleasure in activities, especially those normally found to be enjoyable to the individual (Note: this may include a reduction in sexual desire.) Cognitive-behavioural cluster • Reduced ability to concentrate and sustain attention on tasks, or marked indecisiveness • Beliefs of low self-worth or excessive and inappropriate guilt that may be manifestly delusional (Note: this item should not be considered present if guilt or self-reproach is exclusively about being depressed.) • Hopelessness about the future • Recurrent thoughts of death (not just fear of dying), recurrent suicidal ideation (with or without a specific plan), or evidence of attempted suicide""
Justification: The post mentions recurrent suicidal ideation with a specific plan, which aligns with the diagnostic criteria for suicidal behavior. The text also indicates a persistent sense of hopelessness and a lack of interest in activities, which are consistent with the depressive symptoms outlined in ICD-11. The individual's behavior of repeatedly engaging in suicidal thoughts and fantasies, despite the inability to commit, further supports the classification as suicidal.","[1] Mood disorder, unspecified — Essential Features: • The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or abse
---
[2] Dysthymic disorder — Essential Features: since the onset of the disorder. • There is no history of manic, mixed or hypomanic episodes, which would indicate the presence of a bipolar or related disorder. • The symptoms are not a manifestation of another medical condition (e.g. hypothyroidism), and are not due to the effects of a substance o
---
[3] Dysthymic disorder — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity, range and duration of symptoms. Assessment of the presence or absence of signs or symptoms should b
---
[4] Cyclothymic disorder — Essential Features: • Mood instability over an extended period of time (i.e. 2 years or more) characterized by numerous hypomanic and depressive periods is required for diagnosis. (In children and adolescents depressed mood can manifest as pervasive irritability.) Hypomanic periods may or may not have been sufficiently
---
[5] Cyclothymic disorder — Boundary with Normality: • Cyclothymic disorder is distinguished from normal variations in mood by a history of distress or di&culty functioning due to repeated occurrences of mood disturbance.",,,,
Phase2-Filter-18,Dense+Filter,18,depression,normal,"Label: normal
Evidence: [3] (Cyclothymic disorder — Essential Features) • Mood symptoms are present for more days than not. While brief symptom-free intervals are consistent with the diagnosis, there have never been any prolonged symptom-free periods (e.g. lasting 2 months or more) since the onset of the disorder.
Justification: The post does not indicate any mood disturbance, depression, or suicidal ideation. The speaker is expressing a positive sentiment about laughter and happiness, and there is no mention of emotional distress or impairment. The content is consistent with normal mood variations.","[1] Mood disorder, unspecified — Boundary with Normality: • Periods of euphoric or irritable mood that are entirely contextually appropriate (e.g. euphoria after winning a lottery) should not be considered as meeting the mood component of the diagnostic requirements for a manic episode.
---
[2] Cyclothymic disorder — Boundary with Normality: • Cyclothymic disorder is distinguished from normal variations in mood by a history of distress or difficulty functioning due to repeated occurrences of mood disturbance.
---
[3] Cyclothymic disorder — Essential Features: • Mood instability over an extended period of time (i.e. 2 years or more) characterized by numerous hypomanic and depressive periods is required for diagnosis. (In children and adolescents depressed mood can manifest as pervasive irritability.) Hypomanic periods may or may not have been su&ciently s
---
[4] Dysthymic disorder — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity, range and duration of symptoms. Assessment of the presence or absence of signs or symptoms should b
---
[5] Dysthymic disorder — Essential Features: • Persistent depressed mood (i.e. lasting 2 years or more), for most of the day, for more days than not, as reported by the individual (e.g. feeling down, sad) or as observed (e.g. tearful, defeated appearance), is required for diagnosis. In children and adolescents depressed mood can manifest as pe",,,,
Phase2-Filter-19,Dense+Filter,19,depression,suicidal,"Label: suicidal
Evidence: [1] says: ""The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or absence of symptoms should be made relative to typical functioning of the individual. Affective cluster • Depressed mood as reported by the individual (e.g. feeling down, sad) or as observed (e.g. tearful, defeated appearance) (Note: in children and adolescents depressed mood can manifest as irritability.) • Markedly diminished interest or pleasure in activities, especially those normally found to be enjoyable to the individual (Note: this may include a reduction in sexual desire.) Cognitive-beavioural cluster • Reduced ability to concentrate and sustain attention on tasks, or marked indecisiveness • Beliefs of low self-worth or excessive and inappropriate guilt that may be manifestly delusional (Note: this item should not be considered present if guilt or self-reproach is exclusively about being depressed.) • Hopelessness about the future • Recurrent thoughts of death (not just fear of dying), recurrent suicidal ideation (with or without a specific plan), or evidence of attempted suicide""
Justification: The post contains recurrent thoughts of death, recurrent suicidal ideation, and evidence of attempted suicide, which aligns with the diagnostic criteria for suicidal behavior. The text reflects a persistent concern about suicide and a belief that it is a genuine solution, which is consistent with the ICD-11 criteria for suicidal behavior.","[1] Mood disorder, unspecified — Essential Features: • The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or abse
---
[2] Dysthymic disorder — Essential Features: since the onset of the disorder. • There is no history of manic, mixed or hypomanic episodes, which would indicate the presence of a bipolar or related disorder. • The symptoms are not a manifestation of another medical condition (e.g. hypothyroidism), and are not due to the effects of a substance o
---
[3] Dysthymic disorder — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity, range and duration of symptoms. Assessment of the presence or absence of signs or symptoms should b
---
[4] Mood disorder, unspecified — Boundary with Normality: • Some depression of mood is a normal reaction to severe adverse life events and problems (e.g. divorce, job loss), and is common in the community. A depressive episode is differentiated from this common experience by the severity, range and duration of symptoms. If the diagnostic requirements for a",,,,
Phase2-Filter-20,Dense+Filter,20,normal,normal,"Label: normal
Evidence: [2] says: ""Marked symptoms of anxiety are required for diagnosis, manifested in either: • general apprehensiveness that is not restricted to any particular environmental circumstance (i.e. “free-floating anxiety”); or • excessive worry (apprehensive expectation) about negative events occurring in several different aspects of everyday life (e.g. work, finances, health, family). • Anxiety and general apprehensiveness or worry are accompanied by additional characteristic symptoms, such as: • muscle tension or motor restlessness; • sympathetic autonomic overactivity as evidenced by frequent gastrointestinal symptoms such as nausea and/or abdominal distress, heart palpitations, sweating, trembling, shaking and/or dry mouth; • subjective experience of nervousness, restlessness or being “on edge”; • di&culty concentrating; • irritability; • sleep disturbances (di&culty falling or staying asleep, or restless, unsatisfying sleep). • The symptoms are not transient and persist for at least several months, for more days than not. • The symptoms are not better accounted for by another mental disorder (e.g. a depressive disorder). • The symptoms are not a manifestation of another medical condition (e.g. hyperthyroidism), and are not due to the effects of a substance or medication on the central nervous system (e.g. caffeine, cocaine), including withdrawal effects (e.g. alcohol, benzodiazepines). • The symptoms result in significant distress about experiencing persistent anxiety symptoms or significant impairment in personal, family, social, educational, occupational or other important areas""
Justification: The post does not indicate any symptoms of depression, generalized anxiety disorder, or panic disorder. The content is neutral and does not suggest any mental health concern. The evidence from ICD-11 indicates that the post does not meet the criteria for any of the specified mental health conditions.","[1] Generalized anxiety disorder — Boundary with Normality: • Anxiety and worry are normal emotional/cognitive states that commonly occur when people are under stress. At optimal levels, anxiety and worry may help to direct problem- solving efforts, focus attention adaptively and increase alertness. Normal anxiety and worry are usually sufficiently self-regu
---
[2] Generalized anxiety disorder — Essential Features: • Marked symptoms of anxiety are required for diagnosis, manifested in either: • general apprehensiveness that is not restricted to any particular environmental circumstance (i.e. “free-floating anxiety”); or • excessive worry (apprehensive expectation) about negative events occurring in several dif
---
[3] Panic disorder — Boundary with Normality: • Panic attacks are common in the general population, particularly in response to anxiety- provoking life events. Panic attacks in response to real threats to an individual’s physical or psychological integrity are considered part of the normative continuum of reactions, and a diagnosis is not warra
---
[4] Panic disorder — Essential Features: • Recurrent panic attacks, which are discrete episodes of intense fear or apprehension characterized by the rapid and concurrent onset of several characteristic symptoms, are required for diagnosis. These symptoms may include, but are not limited to, the following: • palpitations or increased heart 
---
[5] Specific phobia — Boundary with Normality: • In children and adolescents, some fears may be part of normal development (e.g. a young child who is afraid of dogs). Specific phobia should only be diagnosed if the fear or anxiety is excessive in comparison to that of other individuals at a similar developmental level.",,,,
Phase2-Filter-21,Dense+Filter,21,normal,normal,"Label: normal
Evidence: [1] says: ""The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or absence of symptoms should be made relative to typical functioning of the individual. Affective cluster • Depressed mood as reported by the individual (e.g. feeling down, sad) or as observed (e.g. tearful, defeated appearance) (Note: in children and adolescents depressed mood can manifest as irritability.) • Markedly diminished interest or pleasure in activities, especially those normally found to be enjoyable to the individual (Note: this may include a reduction in sexual desire.) Cognitive-beavioural cluster • Reduced ability to concentrate and sustain attention on tasks, or marked indecisiveness • Beliefs of low self-worth or excessive and inappropriate guilt that may be manifestly delusional (Note: this item should not be considered present if guilt or self-reproach is exclusively about being depressed.) • Hopelessness about the future • Recurrent thoughts of death (not just fear of dying), recurrent suicidal ideation (with or without a specific plan), or evidence of attempted suicide""
Justification: The post describes a person laying in bed for seven hours listening to a song and struggling to sleep, but does not mention any depressive symptoms, suicidal ideation, or significant mood changes. The evidence does not indicate any of the diagnostic criteria for mood disorder, dysthymic disorder, or suicidal ideation. The statement is consistent with normal functioning and does not meet the diagnostic criteria for any mental health disorder.","[1] Mood disorder, unspecified — Essential Features: • The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or abse
---
[2] Dysthymic disorder — Boundary with Normality: • Some depressed mood is a normal reaction to severe adverse life events and problems, and is common in the community. Dysthymic disorder is differentiated from this common experience by the severity, range and duration of symptoms. Assessment of the presence or absence of signs or symptoms should b
---
[3] Dysthymic disorder — Essential Features: • Persistent depressed mood (i.e. lasting 2 years or more), for most of the day, for more days than not, as reported by the individual (e.g. feeling down, sad) or as observed (e.g. tearful, defeated appearance), is required for diagnosis. In children and adolescents depressed mood can manifest as pe
---
[4] Mood disorder, unspecified — Boundary with Normality: • Some depression of mood is a normal reaction to severe adverse life events and problems (e.g. divorce, job loss), and is common in the community. A depressive episode is differentiated from this common experience by the severity, range and duration of symptoms. If the diagnostic requirements for a",,,,
Phase2-Filter-22,Dense+Filter,22,normal,normal,"Label: normal
Evidence: [2] says: ""A depressive episode should not be considered to be present if the individual is exhibiting normal grief symptoms, including some level of depressive symptoms, and the individual has experienced the death of a loved one within the past 6 months, or longer if a more extended period of bereavement is consistent with the normative response for grieving within the individual’s religious and cultural context.""
Justification: The post mentions a desire to make a fa.. (likely a typo for ""a fake"" or ""a fake account"") but expresses fear of not taking care of it. This reflects a concern about responsibility and potential distress, but there is no clear indication of a depressive episode or suicidal ideation. The statement does not meet the diagnostic criteria for a depressive episode or suicidal ideation as outlined in the ICD-11 chunks.","[1] Mood disorder, unspecified — Essential Features: suicidal ideation (with or without a specific plan), or evidence of attempted suicide Mood disorders 213 Neurovegetative cluster • Significantly disrupted sleep (delayed sleep onset, increased frequency of waking during the night, or early morning awakening) or excessive sleep • Significant change i
---
[2] Mood disorder, unspecified — Boundary with Normality: • Some depression of mood is a normal reaction to severe adverse life events and problems (e.g. divorce, job loss), and is common in the community. A depressive episode is differentiated from this common experience by the severity, range and duration of symptoms. If the diagnostic requirements for a",,,,
Phase2-Filter-23,Dense+Filter,23,normal,normal,"Label: normal
Evidence: [3] (Mood disorder, unspecified — Essential Features) says: ""The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or absence of symptoms should be made relative to typical functioning of the individual. Affective cluster • Depressed mood as reported by the individual (e.g. feeling down, sad) or as observed (e.g. tearful, defeated appearance) (Note: in children and adolescents depressed mood can manifest as irritability.) • Markedly diminished interest or pleasure in activities, especially those normally found to be enjoyable to the individual (Note: this may include a reduction in sexual desire.) Cognitive-behavioural cluster • Reduced ability to concentrate and sustain attention on tasks, or marked indecisiveness • Beliefs of low self-worth or excessive and inappropriate guilt that may be manifestly delusional (Note: this item should not be considered present if guilt or self-reproach is exclusively about being depressed.) • Hopelessness about the future • Recurrent thoughts of death (not just fear of dying), recurrent suicidal ideation (with or without a specific plan), or evidence of attempted suicide""
Justification: The post mentions physical injuries and pain but does not indicate any depressive or anxious symptoms. The evidence from ICD-11 suggests that the presence of at least five symptoms from the affective cluster is required for a diagnosis of a mood disorder. Since the post does not mention any depressive or anxious symptoms, it does not meet the diagnostic criteria for a mood disorder. Therefore, the label is ""normal"".","[1] Mixed depressive and anxiety disorder — Essential Features: • The presence of both depressive and anxiety symptoms for most of the time during a period of 2 weeks or more is required for diagnosis. Mood disorders 259 • Depressive symptoms include depressed mood or markedly diminished interest or pleasure in activities. • There are multiple anxiety symptoms, 
---
[2] Mixed depressive and anxiety disorder — Boundary with Normality: • If worry is the only anxiety symptom (i.e. no sympathetic autonomic or other anxiety symptoms are present), a diagnosis of mixed depressive and anxiety disorder diagnosis is not appropriate.
---
[3] Mood disorder, unspecified — Essential Features: • The concurrent presence of at least five of the following characteristic symptoms occurring for most of the day, nearly every day, during a period lasting at least 2 weeks is required for diagnosis. At least one symptom from the affective cluster must be present. Assessment of the presence or abse
---
[4] Mood disorder, unspecified — Boundary with Normality: • Some depression of mood is a normal reaction to severe adverse life events and problems (e.g. divorce, job loss), and is common in the community. A depressive episode is differentiated from this common experience by the severity, range and duration of symptoms. If the diagnostic requirements for a",,,,
